person_master_id,AccusedMasterID,CaseMasterID,recorded_name,true_name
312,1723,1008,Jatin Sandal,Jatin Sandal
1436,1725,1010,U. Oza,Ubika Oza
1436,1726,1010,U Oza,Ubika Oza
1713,1727,1011,Laksh Bora,Laksh Bora
1279,1730,1011,O Sachdev,Odika Sachdev
66,1732,1013,Nitesh Dar,Nitesh Dar
177,1733,1014,Guneet Buch,Guneet Buch
1480,1734,1015,Fitan Raval,Fitan Raval
1733,1736,1016,Chaitanya Sangha,Chaitanya Sangha
1281,1737,1017,Imaran Sanghvi,Imaran Sanghvi
938,1740,1018,H. Sehgal,Harish Sehgal
991,1745,1021,Y Lalla,Yuvraj Lalla
986,1748,1024,C Parekh,Chandran Parekh
1019,1751,1024,wictor Saha,Victor Saha
1332,1755,1025,O Venkataraman,Om Venkataraman
1548,1756,1026,R Kohli,Rayaan Kohli
991,1759,1028,Yuwraj Lalla,Yuvraj Lalla
1393,1764,1031,G. Solanki,Girish Solanki
770,1768,1033,Guneet Suresh,Guneet Suresh
66,1769,1034,Nites Dar,Nitesh Dar
754,1771,1035,Matthew Rao,Matthew Rao
372,1777,1041,Ayush Ghose,Ayush Ghose
423,1779,1041,Abhiram Keer,Abhiram Keer
47,1782,1043,M. Varkey,Michael Varkey
457,1784,1043,D Bava,Dakshesh Bava
385,1785,1044,C. De,Christopher De
988,1788,1046,Yahvi Talwar,Yahvi Talwar
1778,1789,1047,Laban Bera,Laban Bera
155,1793,1049,Janya Kapur,Janya Kapur
134,1796,1051,Tristan Saxena,Tristan Saxena
766,1797,1052,Kalpit Hayre,Kalpit Hayre
1270,1800,1054,J Chada,Jairaj Chada
66,1801,1054,Nitesh Dar,Nitesh Dar
1457,1802,1054,R. Mander,Rehaan Mander
1393,1803,1055,G. Solanki,Girish Solanki
991,1804,1056,Y Lalla,Yuvraj Lalla
1416,1809,1058,Maya Dube,Maya Dube
54,1818,1061,Chandran More,Chandran More
1703,1821,1063,Ansh Karan,Ansh Karan
230,1824,1063,V Majumdar,Vamakshi Majumdar
1671,1827,1065,F. Sathe,Faraj Sathe
615,1829,1066,S Nagy,Samarth Nagy
836,1830,1067,Kevin Bumb,Kevin Bumb
378,1831,1067,Chanchal Venkataraman,Chanchal Venkataraman
988,1835,1070,Yahvi Talwar,Yahvi Talwar
155,1838,1071,J Kapur,Janya Kapur
1742,1839,1071,T. Vora,Tanay Vora
1794,1840,1072,S Parmer,Shaurya Parmer
938,1844,1075,Haris Sehgal,Harish Sehgal
1401,1846,1076,Neha Handa,Neha Handa
474,1849,1077,Agastya Chowdhury,Agastya Chowdhury
152,1854,1078,W Dugal,Wazir Dugal
150,1855,1079,Zayan Ratti,Zayan Ratti
230,1859,1080,wamakshi Majumdar,Vamakshi Majumdar
569,1860,1080,Hites Borra,Hitesh Borra
1333,1862,1081,N. Dora,Nimrat Dora
1667,1868,1083,Faqid Trivedi,Faqid Trivedi
142,1869,1083,C. Purohit,Chanakya Purohit
1332,1871,1085,Om Venkataraman,Om Venkataraman
1586,1872,1086,Yashvi Varkey,Yashvi Varkey
1486,1874,1086,Aarnav Chhabra,Aarnav Chhabra
931,1875,1087,Charles Ganesh,Charles Ganesh
766,1876,1088,Kalpit Hayre,Kalpit Hayre
323,1880,1089,P Chaudry,Parth Chaudry
1281,1882,1091,Imaran Sanghvi,Imaran Sanghvi
1367,1888,1095,M Swamy,Maanav Swamy
1486,1889,1096,Aarnaw Chhabra,Aarnav Chhabra
1715,1893,1098,Krishna Badal,Krishna Badal
1370,1895,1098,Aarna Singh,Aarna Singh
1416,1896,1099,Maya Dube,Maya Dube
474,1897,1099,A Chowdhury,Agastya Chowdhury
988,1898,1100,Yahvi Talwar,Yahvi Talwar
134,1902,1102,T. Saxena,Tristan Saxena
54,1904,1103,Chandran More,Chandran More
887,1906,1104,Neel Bhasin,Neel Bhasin
1257,1908,1105,Upkaar Choksi,Upkaar Chokshi
1794,1913,1106,saurya Parmer,Shaurya Parmer
529,1915,1107,I Hayer,Isaac Hayer
359,1917,1107,Vivaan Bassi,Vivaan Bassi
1486,1921,1110,A Chhabra,Aarnav Chhabra
1416,1923,1110,M. Dube,Maya Dube
1497,1925,1111,Jackson Sarna,Jackson Sarna
1486,1930,1115,Aarnaw Chhabra,Aarnav Chhabra
991,1932,1116,Yuvraj Lalla,Yuvraj Lalla
1281,1933,1116,Imaran Sanghvi,Imaran Sanghvi
1436,1935,1117,Ubika Oza,Ubika Oza
1154,1937,1119,D. Kala,Dhriti Kala
1486,1938,1120,Aarnav Chhabra,Aarnav Chhabra
1713,1940,1120,L. Bora,Laksh Bora
1056,1941,1121,R Yogi,Rachit Yogi
134,1944,1122,Tristan Saxena,Tristan Saxena
845,1948,1124,Jagat Rajan,Jagat Rajan
1667,1954,1127,Faqid Trivedi,Faqid Trivedi
457,1955,1127,Dakshesh Bava,Dakshesh Bava
766,1957,1128,K Hayre,Kalpit Hayre
54,1958,1129,Chandran More,Chandran More
142,1961,1131,Chanakya Purohit,Chanakya Purohit
497,1966,1133,Q. Pall,Qasim Pall
372,1968,1135,Ayush Ghose,Ayush Ghose
186,1969,1135,Rohan Oommen,Rohan Oommen
991,1983,1143,Yuvraj Lalla,Yuvraj Lalla
224,1984,1143,Azad Mallick,Azad Mallick
931,1986,1144,C. Ganesh,Charles Ganesh
134,1987,1145,T. Saxena,Tristan Saxena
134,1988,1145,Tristan Saxena,Tristan Saxena
1019,1993,1148,wictor Saha,Victor Saha
150,1997,1150,Zayan Ratti,Zayan Ratti
1778,2006,1154,Laban Bera,Laban Bera
1077,2009,1157,T. Mane,Tripti Mane
931,2015,1159,C. Ganesh,Charles Ganesh
587,2016,1159,O Sagar,Oeshi Sagar
1715,2018,1160,Krishna Badal,Krishna Badal
986,2022,1161,C Parekh,Chandran Parekh
1393,2026,1163,G. Solanki,Girish Solanki
457,2040,1170,D Bava,Dakshesh Bava
1243,2041,1170,A De,Agastya De
1742,2043,1171,Tanay Vora,Tanay Vora
224,2044,1172,A. Mallick,Azad Mallick
770,2046,1174,Guneet Suresh,Guneet Suresh
224,2049,1175,A Mallick,Azad Mallick
463,2050,1176,Dalbir Gola,Dalbir Gola
457,2051,1177,Dakshesh Bava,Dakshesh Bava
155,2053,1178,Janya Kapur,Janya Kapur
1586,2056,1179,Y. Varkey,Yashvi Varkey
1099,2057,1180,Jatin Puri,Jatin Puri
142,2060,1182,Chanakya Purohit,Chanakya Purohit
1281,2064,1185,Imaran Sanghvi,Imaran Sanghvi
1667,2067,1186,Faqid Triwedi,Faqid Trivedi
1019,2078,1192,V. Saha,Victor Saha
1671,2080,1194,Faraj Sathe,Faraj Sathe
152,2084,1196,W. Dugal,Wazir Dugal
101,2085,1197,E. Lata,Elijah Lata
898,2088,1198,Harshil Badal,Harshil Badal
1154,2094,1201,D Kala,Dhriti Kala
1446,2095,1201,A. Pall,Anay Pall
931,2100,1204,C Ganesh,Charles Ganesh
1257,2101,1205,Upkaar Chokshi,Upkaar Chokshi
991,2103,1207,Y Lalla,Yuvraj Lalla
1332,2104,1207,Om Venkataraman,Om Venkataraman
1257,2106,1208,Upkaar Choksi,Upkaar Chokshi
1393,2110,1211,Girish Solanki,Girish Solanki
887,2114,1214,N. Bhasin,Neel Bhasin
177,2119,1217,Guneet Buch,Guneet Buch
1279,2120,1217,O Sachdev,Odika Sachdev
299,2122,1218,Rushil Dasgupta,Rushil Dasgupta
54,2124,1218,Chandran More,Chandran More
1352,2125,1219,Gopal Hans,Gopal Hans
152,2126,1219,W. Dugal,Wazir Dugal
142,2127,1220,C Purohit,Chanakya Purohit
1112,2129,1221,G. Korpal,Gopal Korpal
765,2130,1221,Balveer Mane,Balveer Mane
1446,2131,1222,Anay Pall,Anay Pall
1742,2134,1224,Tanay wora,Tanay Vora
1480,2140,1227,F. Raval,Fitan Raval
1457,2143,1228,Rehaan Mander,Rehaan Mander
1256,2150,1233,L Kapoor,Lakshit Kapoor
692,2156,1237,L Kanda,Lucky Kanda
988,2157,1238,Y. Talwar,Yahvi Talwar
889,2158,1239,Udant Grewal,Udant Grewal
1332,2161,1242,Om Venkataraman,Om Venkataraman
887,2165,1244,N. Bhasin,Neel Bhasin
986,2167,1245,Chandran Parekh,Chandran Parekh
1742,2170,1247,Tanay wora,Tanay Vora
1794,2172,1249,saurya Parmer,Shaurya Parmer
187,2173,1250,A. Jha,Arjun Jha
443,2178,1254,Ekaraj Peri,Ekaraj Peri
54,2179,1254,Chandran More,Chandran More
1586,2184,1256,Y. Varkey,Yashvi Varkey
52,2187,1257,P Tailor,Patrick Tailor
758,2188,1258,Bahadurjit Merchant,Bahadurjit Merchant
1671,2189,1259,Faraj Sathe,Faraj Sathe
754,2190,1260,M. Rao,Matthew Rao
1105,2193,1261,A Chakraborty,Aditya Chakraborty
134,2196,1262,Tristan Saxena,Tristan Saxena
443,2198,1263,E Peri,Ekaraj Peri
1270,2200,1264,Jairaj Chada,Jairaj Chada
1778,2201,1264,Laban Bera,Laban Bera
607,2202,1265,Gauri Khare,Gauri Khare
1540,2204,1266,Hemal Tailor,Hemal Tailor
1671,2205,1266,Faraj Sathe,Faraj Sathe
224,2206,1266,Azad Mallick,Azad Mallick
47,2207,1267,Michael Varkey,Michael Varkey
177,2212,1268,G Buch,Guneet Buch
1206,2213,1269,W. Bera,Wahab Bera
1486,2217,1271,A. Chhabra,Aarnav Chhabra
186,2218,1271,Rohan Oommen,Rohan Oommen
1332,2219,1272,Om wenkataraman,Om Venkataraman
443,2221,1273,Ekaraj Peri,Ekaraj Peri
1742,2222,1273,T Vora,Tanay Vora
224,2223,1273,Azad Mallick,Azad Mallick
457,2224,1273,Daksesh Bawa,Dakshesh Bava
1337,2233,1278,George Bali,George Bali
795,2235,1278,M Chandra,Max Chandra
607,2236,1278,G. Khare,Gauri Khare
692,2237,1279,Lucky Kanda,Lucky Kanda
766,2241,1280,K Hayre,Kalpit Hayre
1742,2243,1281,Tanay wora,Tanay Vora
734,2249,1285,Kabir Sane,Kabir Sane
1733,2252,1288,Chaitanya Sangha,Chaitanya Sangha
1508,2253,1288,Q Dalal,Qadim Dalal
47,2254,1289,M. Varkey,Michael Varkey
474,2255,1289,Agastya Chowdhury,Agastya Chowdhury
1480,2259,1291,F. Raval,Fitan Raval
986,2263,1294,Chandran Parekh,Chandran Parekh
142,2267,1296,Chanakya Purohit,Chanakya Purohit
1077,2269,1297,Tripti Mane,Tripti Mane
1713,2286,1306,L Bora,Laksh Bora
1742,2288,1307,Tanay Vora,Tanay Vora
177,2289,1308,Guneet Buch,Guneet Buch
1733,2290,1309,Chaitanya Sangha,Chaitanya Sangha
177,2292,1310,Guneet Buch,Guneet Buch
497,2295,1311,Qasim Pall,Qasim Pall
607,2296,1312,G Khare,Gauri Khare
1667,2298,1314,Faqid Triwedi,Faqid Trivedi
1370,2299,1314,Aarna Singh,Aarna Singh
1416,2301,1315,Maya Dube,Maya Dube
1778,2304,1317,L Bera,Laban Bera
474,2305,1317,A Chowdhury,Agastya Chowdhury
1077,2307,1318,Tripti Mane,Tripti Mane
1586,2308,1319,Y. Varkey,Yashvi Varkey
320,2312,1323,Ans Dani,Ansh Dani
1416,2317,1325,M Dube,Maya Dube
1067,2321,1327,B Chandra,Baljiwan Chandra
26,2322,1327,Timothy Sarma,Timothy Sarma
177,2324,1328,G. Buch,Guneet Buch
770,2327,1329,Gunit Sures,Guneet Suresh
385,2328,1330,Christopher De,Christopher De
551,2329,1331,Mason Atwal,Mason Atwal
1755,2330,1332,N Kanda,Neel Kanda
457,2331,1333,Dakshesh Bava,Dakshesh Bava
443,2333,1333,Ekaraj Peri,Ekaraj Peri
1077,2334,1334,Tripti Mane,Tripti Mane
103,2340,1340,Tarak Madan,Tarak Madan
758,2342,1341,Bahadurjit Merchant,Bahadurjit Merchant
1271,2345,1341,George Naidu,George Naidu
783,2347,1342,G. Nagy,Gaurangi Nagy
1416,2353,1346,Maya Dube,Maya Dube
1674,2354,1346,Kamala Kakar,Kamala Kakar
887,2356,1348,Neel Bhasin,Neel Bhasin
931,2357,1348,Charles Ganesh,Charles Ganesh
1795,2359,1349,L Datta,Lavanya Datta
1367,2361,1350,Maanav Swamy,Maanav Swamy
988,2371,1357,Yahvi Talwar,Yahvi Talwar
649,2373,1358,Agastya Gour,Agastya Gour
337,2375,1359,Rishi Handa,Rishi Handa
54,2377,1361,C More,Chandran More
390,2382,1362,Bhawani Nayak,Bhavani Nayak
1713,2387,1366,L Bora,Laksh Bora
446,2388,1367,Yadawi Jaggi,Yadavi Jaggi
1671,2389,1367,Faraj Sate,Faraj Sathe
1720,2391,1368,Theodore Cherian,Theodore Cherian
1649,2392,1369,Matthew Ahuja,Matthew Ahuja
1416,2394,1369,M. Dube,Maya Dube
1497,2395,1370,Jackson Sarna,Jackson Sarna
372,2396,1370,Ayus Ghose,Ayush Ghose
1446,2401,1373,Anay Pall,Anay Pall
765,2402,1373,Balveer Mane,Balveer Mane
1332,2403,1373,Om Venkataraman,Om Venkataraman
754,2410,1378,M Rao,Matthew Rao
1671,2413,1380,Faraj Sathe,Faraj Sathe
1257,2420,1383,Upkaar Chokshi,Upkaar Chokshi
765,2421,1384,B Mane,Balveer Mane
177,2427,1389,Guneet Buch,Guneet Buch
1667,2428,1390,F Trivedi,Faqid Trivedi
47,2434,1392,Michael Varkey,Michael Varkey
988,2435,1392,Yahvi Talwar,Yahvi Talwar
734,2437,1393,Kabir Sane,Kabir Sane
186,2440,1394,Rohan Oommen,Rohan Oommen
1293,2451,1400,R Shenoy,Raghav Shenoy
815,2453,1401,S. Pillai,Shaurya Pillai
1019,2454,1401,Victor Saha,Victor Saha
385,2456,1402,C. De,Christopher De
1742,2458,1403,Tanay Vora,Tanay Vora
887,2460,1403,Neel Bhasin,Neel Bhasin
1778,2461,1403,L. Bera,Laban Bera
457,2462,1404,D. Bava,Dakshesh Bava
1490,2464,1405,Say Josi,Sai Joshi
754,2467,1406,Matthew Rao,Matthew Rao
815,2468,1407,saurya Pillay,Shaurya Pillai
1457,2471,1409,Rehaan Mander,Rehaan Mander
1480,2472,1410,F. Raval,Fitan Raval
1586,2474,1411,Y Varkey,Yashvi Varkey
457,2478,1414,Dakshesh Bava,Dakshesh Bava
1586,2479,1415,Y Varkey,Yashvi Varkey
1337,2480,1415,G Bali,George Bali
692,2486,1420,Lucky Kanda,Lucky Kanda
734,2487,1420,K Sane,Kabir Sane
770,2488,1420,G Suresh,Guneet Suresh
207,2491,1422,Frado Bajwa,Frado Bajwa
991,2492,1422,Yuvraj Lalla,Yuvraj Lalla
1352,2493,1422,G. Hans,Gopal Hans
1548,2494,1423,R Kohli,Rayaan Kohli
1337,2500,1426,George Bali,George Bali
372,2501,1427,A. Ghose,Ayush Ghose
607,2503,1428,G. Khare,Gauri Khare
1457,2504,1428,Rehaan Mander,Rehaan Mander
1457,2505,1428,R Mander,Rehaan Mander
1019,2508,1429,V. Saha,Victor Saha
887,2516,1434,Neel Bhasin,Neel Bhasin
1445,2517,1435,Arjun Pant,Arjun Pant
607,2523,1437,G. Khare,Gauri Khare
230,2526,1440,V. Majumdar,Vamakshi Majumdar
299,2532,1443,Rushil Dasgupta,Rushil Dasgupta
758,2533,1443,Bahadurjit Merchant,Bahadurjit Merchant
224,2537,1445,A Mallick,Azad Mallick
457,2542,1447,Daksesh Bawa,Dakshesh Bava
692,2543,1448,L. Kanda,Lucky Kanda
1626,2545,1448,Atharv Sangha,Atharv Sangha
576,2547,1450,Y. Varma,Yatin Varma
1403,2550,1452,Indali Dora,Indali Dora
497,2551,1452,Qasim Pall,Qasim Pall
1794,2554,1453,saurya Parmer,Shaurya Parmer
1427,2556,1455,Veer Das,Veer Das
1490,2558,1457,Sai Joshi,Sai Joshi
1671,2559,1458,Faraj Sate,Faraj Sathe
986,2560,1458,C Parekh,Chandran Parekh
1794,2563,1459,saurya Parmer,Shaurya Parmer
457,2567,1462,Dakshesh Bava,Dakshesh Bava
883,2568,1462,R. Ganesan,Ronith Ganesan
754,2574,1464,Matthew Rao,Matthew Rao
1257,2575,1465,Upkaar Chokshi,Upkaar Chokshi
152,2576,1466,W. Dugal,Wazir Dugal
497,2577,1466,Qasim Pall,Qasim Pall
150,2585,1472,Z. Ratti,Zayan Ratti
931,2587,1473,Charles Ganesh,Charles Ganesh
463,2589,1475,Dalbir Gola,Dalbir Gola
1667,2591,1477,Faqid Triwedi,Faqid Trivedi
1690,2595,1480,C. Rattan,Chaman Rattan
1047,2597,1482,Y Kala,Yashoda Kala
1436,2598,1482,Ubika Oza,Ubika Oza
224,2600,1484,Azad Mallick,Azad Mallick
633,2606,1486,Z. Shukla,Zashil Shukla
1346,2612,1488,W Morar,William Morar
47,2616,1490,Michael Varkey,Michael Varkey
1332,2620,1493,Om Venkataraman,Om Venkataraman
1393,2621,1494,Girish Solanki,Girish Solanki
1270,2632,1498,Jairaj Chada,Jairaj Chada
443,2635,1500,Ekaraj Peri,Ekaraj Peri
1164,2637,1502,Noah Sankar,Noah Sankar
1030,2639,1503,Irya Taneja,Irya Taneja
1416,2640,1503,Maya Dube,Maya Dube
1733,2642,1504,C Sangha,Chaitanya Sangha
991,2644,1506,Yuvraj Lalla,Yuvraj Lalla
1713,2648,1510,Laksh Bora,Laksh Bora
1352,2650,1511,Gopal Hans,Gopal Hans
497,2655,1513,Q. Pall,Qasim Pall
1030,2656,1513,Irya Taneja,Irya Taneja
457,2660,1514,D Bava,Dakshesh Bava
1490,2663,1516,Sai Joshi,Sai Joshi
770,2669,1521,Guneet Suresh,Guneet Suresh
866,2672,1524,Ranveer Bal,Ranveer Bal
991,2673,1525,Yuvraj Lalla,Yuvraj Lalla
47,2674,1526,Michael warkey,Michael Varkey
1688,2676,1528,Ranbir ummen,Ranbir Oommen
815,2681,1531,Shaurya Pillai,Shaurya Pillai
607,2684,1532,Gauri Khare,Gauri Khare
1436,2688,1535,Ubika Oza,Ubika Oza
142,2690,1536,Chanakya Purohit,Chanakya Purohit
92,2692,1537,S. Natarajan,Samar Natarajan
134,2698,1539,Tristan Saxena,Tristan Saxena
372,2699,1540,Ayush Ghose,Ayush Ghose
1279,2708,1544,O. Sachdev,Odika Sachdev
594,2711,1546,B. Chhabra,Bachittar Chhabra
1281,2712,1546,I. Sanghvi,Imaran Sanghvi
425,2714,1547,Samuel Mani,Samuel Mani
152,2715,1547,W. Dugal,Wazir Dugal
1490,2724,1551,Say Josi,Sai Joshi
497,2729,1553,Qasim Pall,Qasim Pall
692,2733,1554,L. Kanda,Lucky Kanda
443,2736,1556,E Peri,Ekaraj Peri
1154,2737,1556,Dhriti Kala,Dhriti Kala
1742,2740,1558,Tanay Vora,Tanay Vora
1742,2745,1561,T Vora,Tanay Vora
1019,2748,1563,Victor Saha,Victor Saha
754,2750,1564,M Rao,Matthew Rao
938,2758,1568,H. Sehgal,Harish Sehgal
1686,2764,1571,A. Balay,Ayaan Balay
1257,2766,1572,U. Chokshi,Upkaar Chokshi
1578,2767,1572,Arjun Dara,Arjun Dara
150,2770,1574,Zayan Ratti,Zayan Ratti
177,2772,1575,Guneet Buch,Guneet Buch
970,2773,1575,Onkar Agate,Onkar Agate
497,2774,1575,Qasim Pall,Qasim Pall
766,2782,1582,Kalpit Hayre,Kalpit Hayre
457,2785,1583,Daksesh Bawa,Dakshesh Bava
186,2786,1583,R Oommen,Rohan Oommen
1733,2787,1584,C Sangha,Chaitanya Sangha
1416,2789,1585,M Dube,Maya Dube
1332,2801,1593,Om Venkataraman,Om Venkataraman
692,2802,1593,Lucky Kanda,Lucky Kanda
1741,2806,1595,M Parmer,Manthan Parmer
150,2807,1596,Z. Ratti,Zayan Ratti
607,2809,1597,G. Khare,Gauri Khare
1270,2812,1599,Jayraj Chada,Jairaj Chada
815,2813,1599,saurya Pillay,Shaurya Pillai
1778,2815,1601,Laban Bera,Laban Bera
224,2816,1601,Azad Mallick,Azad Mallick
1713,2818,1602,L Bora,Laksh Bora
1715,2819,1603,K Badal,Krishna Badal
1352,2821,1603,G. Hans,Gopal Hans
766,2831,1610,Kalpit Hayre,Kalpit Hayre
497,2832,1610,Qasim Pall,Qasim Pall
1778,2833,1611,Laban Bera,Laban Bera
1221,2837,1614,Aryan Bora,Aryan Bora
1480,2840,1617,F Raval,Fitan Raval
765,2846,1620,B Mane,Balveer Mane
186,2847,1621,R. Oommen,Rohan Oommen
815,2851,1623,S Pillai,Shaurya Pillai
1154,2853,1625,Dhriti Kala,Dhriti Kala
1794,2854,1626,Shaurya Parmer,Shaurya Parmer
754,2856,1628,Matthew Rao,Matthew Rao
230,2858,1629,V. Majumdar,Vamakshi Majumdar
1337,2861,1630,George Bali,George Bali
161,2866,1633,Upkaar Mital,Upkaar Mital
931,2868,1634,C. Ganesh,Charles Ganesh
1337,2869,1635,George Bali,George Bali
754,2873,1637,M. Rao,Matthew Rao
692,2874,1638,Lucky Kanda,Lucky Kanda
476,2875,1638,Nathaniel Mutti,Nathaniel Mutti
766,2878,1639,K Hayre,Kalpit Hayre
457,2883,1641,Daksesh Bawa,Dakshesh Bava
1497,2884,1642,J Sarna,Jackson Sarna
1393,2885,1642,Girish Solanki,Girish Solanki
385,2886,1643,Christofer De,Christopher De
1019,2887,1643,V Saha,Victor Saha
1154,2889,1644,Dhriti Kala,Dhriti Kala
1586,2890,1644,Yashvi Varkey,Yashvi Varkey
289,2891,1644,Benjamin Anne,Benjamin Anne
1667,2894,1646,F. Trivedi,Faqid Trivedi
187,2896,1648,A Jha,Arjun Jha
1413,2897,1649,W. Sengupta,William Sengupta
144,2899,1649,Falguni Swamy,Falguni Swamy
1030,2900,1650,Irya Taneja,Irya Taneja
1293,2902,1651,R Shenoy,Raghav Shenoy
734,2906,1654,K Sane,Kabir Sane
385,2907,1654,Christofer De,Christopher De
621,2910,1657,Ekbal Kaul,Ekbal Kaul
1270,2911,1657,Jairaj Chada,Jairaj Chada
1279,2912,1657,Odika Sachdev,Odika Sachdev
1293,2913,1657,R Shenoy,Raghav Shenoy
1528,2914,1658,Tanish Das,Tanish Das
363,2920,1661,Jonathan Vyas,Jonathan Vyas
142,2921,1661,Chanakya Purohit,Chanakya Purohit
1019,2930,1667,V. Saha,Victor Saha
692,2931,1668,Lucky Kanda,Lucky Kanda
299,2934,1670,Rushil Dasgupta,Rushil Dasgupta
134,2937,1671,T. Saxena,Tristan Saxena
372,2940,1674,A. Ghose,Ayush Ghose
1019,2945,1676,V. Saha,Victor Saha
1446,2946,1676,A Pall,Anay Pall
1715,2948,1677,Krishna Badal,Krishna Badal
1332,2958,1682,O Venkataraman,Om Venkataraman
1030,2960,1683,I Taneja,Irya Taneja
1767,2961,1684,wihaan Jayaraman,Vihaan Jayaraman
1393,2963,1685,G Solanki,Girish Solanki
1257,2971,1689,U. Chokshi,Upkaar Chokshi
1316,2973,1690,Z Srivastava,Zaid Srivastava
1722,2974,1691,T. Raghavan,Tanveer Raghavan
712,2975,1691,Lavanya Bhattacharyya,Lavanya Bhattacharyya
1257,2976,1691,Upkaar Chokshi,Upkaar Chokshi
924,2977,1692,C Oommen,Chandresh Oommen
607,2980,1695,Gauri Khare,Gauri Khare
1715,2981,1695,K. Badal,Krishna Badal
1778,2983,1696,Laban Bera,Laban Bera
1742,2985,1696,Tanay Vora,Tanay Vora
1586,2986,1697,Yashvi Varkey,Yashvi Varkey
1794,2988,1698,saurya Parmer,Shaurya Parmer
372,2996,1701,A. Ghose,Ayush Ghose
1294,3001,1705,Anthony Kamdar,Anthony Kamdar
177,3003,1706,Gunit Buch,Guneet Buch
1667,3004,1707,F. Trivedi,Faqid Trivedi
457,3013,1711,Dakshesh Bava,Dakshesh Bava
1457,3014,1711,R Mander,Rehaan Mander
443,3015,1712,Ekaraj Peri,Ekaraj Peri
1377,3018,1713,Abeer Sule,Abeer Sule
1713,3021,1714,L. Bora,Laksh Bora
986,3025,1716,C Parekh,Chandran Parekh
631,3026,1717,A. Dugar,Andrew Dugar
1019,3032,1722,wictor Saha,Victor Saha
1270,3034,1723,J Chada,Jairaj Chada
607,3036,1724,Gauri Khare,Gauri Khare
54,3039,1725,C. More,Chandran More
155,3041,1725,Janya Kapur,Janya Kapur
766,3043,1727,Kalpit Hayre,Kalpit Hayre
1742,3049,1732,Tanay wora,Tanay Vora
1713,3050,1732,Laks Bora,Laksh Bora
187,3052,1733,Arjun Jha,Arjun Jha
1742,3053,1734,Tanay Vora,Tanay Vora
1270,3059,1737,Jairaj Chada,Jairaj Chada
991,3067,1744,Yuvraj Lalla,Yuvraj Lalla
1293,3069,1745,Raghav Shenoy,Raghav Shenoy
991,3078,1749,Yuvraj Lalla,Yuvraj Lalla
815,3079,1749,saurya Pillay,Shaurya Pillai
1393,3080,1750,G Solanki,Girish Solanki
1715,3083,1751,K. Badal,Krishna Badal
1508,3088,1753,Qadim Dalal,Qadim Dalal
1293,3089,1754,R Shenoy,Raghav Shenoy
1238,3090,1755,Z Bhatia,Zashil Bhatia
1279,3096,1760,Odika Sachdev,Odika Sachdev
474,3107,1766,Agastya Chowdhury,Agastya Chowdhury
1293,3111,1770,R Shenoy,Raghav Shenoy
177,3114,1773,G. Buch,Guneet Buch
1713,3122,1778,Laks Bora,Laksh Bora
1078,3128,1783,wedant Bhakta,Vedant Bhakta
1671,3129,1784,Faraj Sathe,Faraj Sathe
177,3136,1789,Guneet Buch,Guneet Buch
443,3137,1790,Ekaraj Peri,Ekaraj Peri
734,3139,1790,K. Sane,Kabir Sane
66,3143,1792,N. Dar,Nitesh Dar
962,3144,1792,Z Sehgal,Zashil Sehgal
1019,3148,1795,V Saha,Victor Saha
1548,3152,1798,Rayaan Kohli,Rayaan Kohli
1742,3155,1799,Tanay Vora,Tanay Vora
1427,3156,1799,Veer Das,Veer Das
474,3158,1800,A. Chowdhury,Agastya Chowdhury
1480,3163,1802,Fitan Raval,Fitan Raval
1416,3165,1803,Maya Dube,Maya Dube
385,3172,1806,Christopher De,Christopher De
766,3174,1807,K. Hayre,Kalpit Hayre
758,3175,1807,B. Merchant,Bahadurjit Merchant
177,3180,1810,Guneet Buch,Guneet Buch
1376,3181,1810,Ekavir Bahl,Ekavir Bahl
497,3184,1812,Q Pall,Qasim Pall
230,3186,1813,V Majumdar,Vamakshi Majumdar
1713,3189,1814,Laksh Bora,Laksh Bora
1110,3191,1815,F Chadha,Falan Chadha
815,3192,1816,Shaurya Pillai,Shaurya Pillai
692,3194,1818,L. Kanda,Lucky Kanda
230,3196,1819,V. Majumdar,Vamakshi Majumdar
1794,3199,1821,S Parmer,Shaurya Parmer
815,3202,1822,saurya Pillay,Shaurya Pillai
187,3203,1823,A. Jha,Arjun Jha
1733,3204,1823,Chaitanya Sangha,Chaitanya Sangha
991,3205,1824,Y. Lalla,Yuvraj Lalla
66,3207,1825,N. Dar,Nitesh Dar
1486,3209,1827,Aarnav Chhabra,Aarnav Chhabra
815,3213,1830,S. Pillai,Shaurya Pillai
463,3216,1833,Dalbir Gola,Dalbir Gola
758,3226,1840,B Merchant,Bahadurjit Merchant
1497,3229,1843,Jackson Sarna,Jackson Sarna
1416,3230,1843,Maya Dube,Maya Dube
7,3232,1844,Rishi Magar,Rishi Magar
179,3233,1844,Abhimanyu Din,Abhimanyu Din
731,3235,1844,I Walla,Isaac Walla
783,3239,1846,G. Nagy,Gaurangi Nagy
1030,3240,1846,Irya Taneja,Irya Taneja
692,3242,1847,Lucky Kanda,Lucky Kanda
443,3246,1851,Ekaraj Peri,Ekaraj Peri
770,3248,1851,G Suresh,Guneet Suresh
1279,3253,1854,O Sachdev,Odika Sachdev
1393,3254,1854,G. Solanki,Girish Solanki
1446,3257,1856,Anay Pall,Anay Pall
152,3259,1858,W Dugal,Wazir Dugal
766,3262,1860,Kalpit Hayre,Kalpit Hayre
