AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,ResolvedPersonID
739,414,Vedant Nagar,26,M,739
740,415,Wridesh Acharya,42,M,740
741,415,Aadi Varma,39,M,741
742,416,Isaac Shan,32,M,742
743,417,Odika Sachdew,29,F,136
744,418,Pranit Munshi,38,M,744
745,418,Qasim Aurora,65,M,18264
746,419,Yahwi Talwar,52,F,160
747,420,Maya Dube,38,F,234
748,421,Indrajit Oommen,34,M,748
749,422,Manthan Chand,57,M,22627
750,422,Shaurya Parmer,56,M,382
751,423,I Taneja,58,F,347
752,423,Nachiket Ahluwalia,18,M,752
753,424,D Gola,49,M,73
754,425,Wazir Sura,22,M,754
755,426,Megha Divan,25,F,755
756,427,Om wenkataraman,23,M,313
757,428,R. Dasgupta,34,M,375
758,429,J Chada,27,M,24481
759,430,Chatura Bajaj,30,M,759
760,431,Jeremiah Pandit,27,M,760
761,432,Lohit Naidu,42,M,761
762,433,Madhav Sharaf,41,M,762
763,434,Fitan Raval,22,M,348
764,435,Nathan Ravi,18,M,764
765,436,Bahadurjit Merchant,40,M,106
766,437,David Pal,16,M,766
767,438,Warinder Khanna,42,M,767
768,438,Theodore Bera,51,M,768
769,439,Ronith Gupta,64,M,769
770,439,Zashil Modi,58,M,770
771,440,Balvan Iyer,58,M,771
772,441,Kalpit Hayre,20,M,34728
773,442,Umang Joshi,40,M,773
774,443,Om Venkataraman,24,M,226
775,444,Chandresh Parsa,33,M,775
776,445,Wridesh Sood,23,M,776
777,446,Jagdish Shenoy,52,M,777
778,447,Elijah Patel,39,M,778
779,448,Benjamin Modi,44,M,779
780,448,Caleb Oak,37,M,780
781,448,Harish Kumer,38,M,781
782,449,Gautam Dutt,44,M,782
783,450,Gopal Hans,31,M,39764
784,450,Mohini Pillai,45,F,784
785,451,Shivansh Bajwa,21,M,785
786,452,Yashvi Varkey,55,F,417
787,452,L. Bora,21,M,2893
788,452,Azad Mallick,26,M,289
789,452,Chatresh Deol,37,M,789
790,453,Thomas Singh,32,M,790
791,454,Tanish Salvi,52,M,791
792,455,Ethan Issac,52,M,792
793,455,Triya Wali,35,F,793
794,456,Rusil Dasgupta,33,M,375
795,456,Naksh Narula,40,M,795
796,457,Jagvi Bhavsar,21,F,796
797,458,Fiyaz Kamdar,41,M,797
798,459,Upasna Merchant,50,F,798
799,460,Nil Bhasin,39,M,12
800,460,Chanakya Pandit,16,M,800
801,461,Girindra Dua,21,M,801
802,462,Yug Raju,44,M,802
803,462,Faraj Sathe,43,M,210
804,462,Finn Bal,62,M,804
805,463,Guneet Suresh,47,M,24831
806,463,Rehaan Sur,28,M,25057
807,464,Christopher Dhar,41,M,807
808,464,Umang Venkataraman,48,M,808
809,465,Rohan Oommen,29,M,298
810,465,Anay Sant,46,M,810
811,466,Dakshesh Banerjee,50,M,23269
812,467,Balvan Chaudhari,41,M,812
813,467,N Dar,36,M,172
814,467,Balendra Borah,27,M,2513
815,467,Tanveer Parsa,38,M,185
816,468,Balendra Varty,26,M,816
817,468,Umang Oza,18,M,817
818,469,Lakshit Sawhney,16,M,818
819,470,Deepa Koshy,55,F,819
820,471,Anirudh Rajan,42,M,820
821,471,Rohan Bala,38,M,821
822,472,Dakshesh Rau,62,M,822
823,472,Advay Lall,34,M,823
824,473,Maanav Prashad,44,M,51193
825,474,A Jha,56,M,124
826,474,C Purohit,30,M,826
827,475,Gauri kare,56,F,250
828,475,Agastya Chowdhury,28,M,431
829,475,Owen Saha,28,M,829
830,476,Rehaan Parikh,34,M,830
831,477,Fitan Rawal,22,M,410
832,478,Bakhshi Sha,40,M,832
833,479,Y Lalla,44,M,173
834,479,L. Kanda,42,M,26399
835,480,Theodore Boase,17,M,835
836,480,Rohan Menon,43,M,836
837,481,Ayaan Buch,19,M,837
838,481,Bahadurjit Parekh,52,M,37733
839,482,Chaitanya Mannan,54,M,839
840,482,Arin Sathe,56,M,15079
841,483,Agastya Chowdhury,28,M,431
842,483,R Lala,48,M,842
843,484,Zayan Ratti,56,M,25781
844,484,Jairaj Suresh,64,M,844
845,484,Farhan Bakshi,42,M,845
846,485,Om Venkataraman,23,M,226
847,485,saurya Pillay,46,M,30565
848,485,Jackson Sarna,50,M,699
849,486,Megha Chaudhari,36,T,849
850,486,T. Vora,29,M,41005
851,486,Balendra Baria,37,M,851
852,486,Yauwani Ray,30,F,852
853,487,Simon Pai,63,M,853
854,488,Laban Bera,52,M,83
855,489,I. Taneja,56,F,347
856,490,Harish Natt,43,M,15024
857,491,V. Saha,47,M,7074
858,491,Frederick Sur,46,M,858
859,492,Jackson Dass,18,M,859
860,493,Ekaraj Peri,20,M,7566
861,494,Nathaniel Wali,62,M,2352
862,495,Kalpit Mann,44,M,38150
863,496,Chandran More,18,M,69
864,497,Jai Karan,27,M,864
865,497,Christopher Chand,56,M,865
866,497,Abdul Bhatti,51,M,866
867,498,Timothy Cherian,18,M,867
868,498,N Kanda,29,M,868
869,499,Raghav Halder,38,M,869
870,499,Charan Kothari,35,M,870
871,499,E Peri,18,M,7566
872,499,Irya Taneja,56,F,347
873,500,Krish Nadkarni,34,M,873
874,501,Balvan Sarraf,38,M,874
875,501,Chandran More,18,M,69
876,501,Farhan Goda,58,M,876
877,502,Hitesh Karnik,44,M,877
878,502,Falan Vig,32,M,878
879,503,Pranav Gandhi,47,M,879
880,503,Fiyaz Ramakrishnan,56,M,880
881,504,Jairaj Pandey,65,M,881
882,505,Nathan Tak,47,M,882
883,505,Matthew Rao,46,M,20
884,506,Warinder Bajaj,41,M,884
885,507,Haris Anand,24,M,885
886,507,Matthew Sridhar,62,M,886
887,508,Hredhaan Mutti,22,M,887
888,508,I Taneja,57,F,347
889,509,Ayushman Nair,34,M,42421
890,510,Sathvik Saraf,50,M,25406
891,511,I Taneja,56,F,347
892,512,Chandresh Basu,37,M,892
893,513,Gopal Hans,31,M,39764
894,514,Wyatt Jain,59,M,894
895,515,Faris Mital,40,M,895
896,515,Hemang Mall,35,M,896
897,515,Faqid Mukhopadhyay,17,M,897
898,515,Pooja Dara,62,T,898
899,516,G Ben,20,M,899
900,517,Dhruv Narasimhan,25,M,900
901,517,Warinder Varkey,41,M,901
902,518,Rudra Lalla,33,M,902
903,519,Aryan Madan,30,M,7783
904,520,Quincy Ganesh,56,M,904
905,521,Chandran Parekh,21,M,351
906,521,Rayaan Kohli,41,M,14363
907,522,Zayyan Bahl,52,M,907
908,522,Wriddhish Modi,20,M,908
909,523,Advaith Oak,23,M,909
910,524,Kalpit Hayre,19,M,34728
911,524,Sachi Apte,57,F,911
912,524,Dakshesh Gala,62,M,912
913,525,Onveer Tank,20,M,913
914,526,Pranit Narang,55,M,914
915,527,Oliver Ramanathan,27,M,915
916,528,Rayaan Dey,37,M,23441
917,529,Gaurav Gulati,46,M,917
918,529,Faras Kale,56,M,918
919,530,Wridesh Raval,53,M,919
920,530,Girish Raval,54,M,920
921,531,F. Raval,20,M,348
922,531,Isaac Basu,65,M,922
923,532,Lucky Yogi,26,M,923
924,532,R. Shenoy,26,M,307
925,533,Wridesh Rajagopal,21,M,925
926,534,Qadim Dalal,16,M,56253
927,534,Mitesh Chana,19,M,927
928,535,R. Kohli,41,M,14363
929,535,Balveer Mane,58,M,459
930,535,Darsh Mangal,56,M,54880
931,536,Jackson Oak,44,M,931
932,536,Aarnav Chhabra,45,M,54395
933,536,Lucky Devan,20,M,933
934,537,Fariq Mahal,60,M,934
935,537,Laksh Bora,20,M,2893
936,538,Ekaraj Shere,33,M,936
937,538,Laksh Patla,35,M,49861
938,539,E Gera,55,M,15672
939,540,Ubika Oza,48,F,159
940,540,D Gola,49,M,73
941,541,J Chada,30,M,24481
942,542,Dakshesh Sridhar,31,M,942
943,543,Fitan Raval,22,M,348
944,544,Gopal Nadig,29,M,944
945,544,Nitesh Bora,20,M,41116
946,544,Chakradev Pingle,18,M,16379
947,545,Luke Menon,27,M,24898
948,546,Laban Bera,51,M,83
949,547,Onkar Saran,51,M,949
950,547,Kabir Sane,41,M,138
951,548,Gopal Dewan,17,M,951
952,549,Isaac Deshpande,57,M,952
953,550,Shivansh Oza,48,M,953
954,551,Tanay Merchant,34,M,954
955,552,Ronith Keer,59,M,955
956,553,O Sachdev,30,F,43
957,554,I. Taneja,56,F,347
958,555,Aditya Krishnamurthy,37,M,22892
959,556,Dalbir Gola,49,M,73
960,557,Vincent Ramanathan,43,M,960
961,558,Z Ratti,56,M,25781
962,559,Balendra Comar,19,M,962
963,560,Tristan Vohra,44,M,963
964,560,Victor Sodhi,20,M,964
965,560,Nachiket Mahajan,29,M,965
966,561,Zayan Ratti,56,M,25781
967,562,Ekaraj Prashad,29,M,967
968,563,Kalpit Kurian,60,M,968
969,563,Qadim Date,52,M,969
970,563,Faraj Sathe,43,M,210
971,563,Osha Dara,36,F,971
972,564,K Sane,43,M,138
973,565,Aarna Singh,23,F,973
974,566,Bahadurjit Merchant,40,M,106
975,566,Anmol Ganesan,21,M,975
976,567,Ekbal Sunder,33,M,976
977,568,Jacob Mall,62,M,977
978,569,Gauri Khare,56,F,282
979,570,C More,18,M,69
980,570,R. Dasgupta,33,M,375
981,571,Jeet Rastogi,21,M,981
982,572,Raghav Hayre,65,M,982
983,572,Gaurangi Nagy,53,F,220
984,572,Chandresh Krish,20,M,984
985,573,Chatura Balakrishnan,50,M,985
986,573,Ishaan Munshi,44,M,986
987,573,Gaurang Korpal,48,M,987
988,573,Om D’Alia,23,M,988
989,574,Faqid Triwedi,22,M,989
990,574,Aayush Palla,24,M,36791
991,574,J Kapur,35,F,121
992,575,Laksh Ganesh,61,M,992
993,575,Amol Lanka,31,M,993
994,576,Samuel Rana,27,M,994
995,576,Rehaan Mander,46,M,274
996,577,Shaurya Parmer,58,M,382
997,578,Divya Karpe,27,F,997
998,578,Qasim Pall,27,M,86
999,579,Rehaan Sant,65,M,999
1000,580,Udarsh Dash,42,M,2691
1001,580,Ekavir Vala,60,M,1001
1002,581,Chanakya Purohit,31,M,826
1003,582,Upkaar Chokshi,50,M,588
1004,583,Siddharth Chawla,29,M,1004
1005,583,Janya Kapur,34,F,121
1006,583,Chatura Rai,59,M,1006
1007,583,Girish Palan,50,M,1007
1008,584,C. Purohit,31,M,826
1009,584,Ronith Radhakrishnan,62,M,1009
1010,584,Champak Tripati,56,M,15319
1011,584,Anmol Sharma,22,M,1011
1012,585,Tripti Mane,19,F,23510
1013,585,Owen Chandra,64,M,1013
1014,586,Anmol Nair,43,M,1014
1015,586,Samuel Lala,29,M,1015
1016,587,Yuwraj Sayni,39,M,1016
1017,588,Hredhaan Pai,61,M,57957
1018,588,Ethan Raghavan,32,M,1018
1019,588,Aadi Shet,18,M,1019
1020,589,Lakshit Basu,33,M,1020
1021,589,Gaurika Balasubramanian,30,F,1021
1022,589,Nihal Shetty,51,M,1022
1023,590,Manthan Butala,25,M,1023
1024,590,Christofer De,21,M,66
1025,591,Vansha Viswanathan,45,F,1025
1026,592,Balvan Aggarwal,60,M,1026
1027,593,Gabriel Rau,61,M,1881
1028,594,Jatin Doctor,60,M,1028
1029,594,Samesh Sanghvi,37,M,15914
1030,595,Ranveer Som,25,M,1030
1031,595,Qadim Mukherjee,25,M,1031
1032,595,Ojas Rout,18,M,1032
1033,596,Girik Bera,23,M,1033
1034,596,Guneet Suresh,46,M,24831
1035,596,Aarnav Mani,22,M,1035
1036,596,S. Banik,17,M,40184
1037,597,Diya Dass,32,F,1037
1038,597,Faqid Trivedi,21,M,41881
1039,598,Christopher De,21,M,66
1040,598,Andrew Suresh,27,M,1040
1041,598,Ansh Rajagopalan,26,M,1041
1042,598,Om Ranganathan,36,M,1042
1043,599,Rishi Kaul,40,M,1043
1044,599,Tristan Saraf,26,M,1044
1045,600,Gaurang Shah,58,M,1045
1046,600,Warinder Kurian,54,M,1046
1047,601,Vihaan Srinivas,65,M,14203
1048,602,Yashvi Varkey,55,F,417
1049,603,Henry Ahuja,27,M,1049
1050,604,Faraj Upadhyay,16,M,1050
1051,605,Zayan Goyal,18,M,1051
1052,606,Michael warkey,44,M,373
1053,607,Wazir Dugal,56,M,21191
1054,608,Hemani Vig,45,F,1054
1055,609,Faraj Bora,48,M,1055
1056,610,Arjun Subramaniam,51,M,1056
1057,611,Yashvi Varkey,57,F,417
1058,612,Nicholas Tella,37,M,1058
1059,612,Logan Sant,38,M,1059
1060,613,Rudra Banerjee,48,M,1060
1061,614,Dalbir Gola,49,M,73
1062,615,Faras Sekhon,26,M,1062
1063,616,Balendra Bandi,24,M,1063
1064,616,Mason Chahal,52,M,1064
1065,617,Balvan Wali,34,M,39463
1066,618,Gopal Hans,31,M,39764
1067,618,Yatin Kari,63,M,1067
1068,619,Girindra Buch,49,M,1068
1069,620,Kevin Gokhale,29,M,1069
1070,621,Chandresh Saran,21,M,45561
1071,621,Kevin Balakrishnan,33,M,1071
1072,622,Sai Joshi,49,M,704
1073,623,Naksh Vig,30,M,1073
1074,624,Theodore Kota,32,M,1074
1075,625,Kalpit Sahota,48,M,1075
1076,626,Quincy Gade,56,M,1076
1077,626,Nachiket Balakrishnan,26,M,1077
1078,627,Faqid Mann,29,M,1078
1079,628,Simon Batta,30,M,1079
1080,628,A Kashyap,48,M,41180
1081,628,Azad Mallick,26,M,289
1082,629,Jacob De,61,M,1082
1083,629,Wyatt Din,51,M,1083
1084,629,Zaid Purohit,37,M,36219
1085,629,Brijesh Prabhakar,41,M,1085
1086,630,Chandresh Koshy,53,M,1086
1087,630,Dalbir Gola,49,M,73
1088,630,Vamakshi Majumdar,29,F,177
1089,631,Jeevika Narasimhan,21,F,1089
1090,631,Vihaan Sha,29,M,30493
1091,632,Faraj Datta,65,M,1091
1092,633,Nicholas Parmar,47,M,5480
1093,634,Ayushman Raju,28,M,1093
1094,635,Gopal Hans,31,M,39764
1095,636,Gavin Keer,22,M,54981
1096,637,Rushil Anne,17,M,1096
1097,638,Jacob Natarajan,37,M,1097
1098,639,Azad Mallick,26,M,289
1099,640,Laban Patil,64,M,1099
1100,641,Lakshit Hans,55,M,16843
1101,641,Henry Kalla,62,M,1101
1102,642,Rohan Bhatia,27,M,23341
1103,642,Chatresh Sarkar,49,M,1103
1104,642,J. Sarna,50,M,699
1105,642,Udant Dey,31,M,23441
1106,643,D Minhas,17,F,1106
1107,644,Abdul Yogi,23,M,1107
1108,645,Chanakya Purohit,33,M,826
1109,646,Jai Yadav,42,M,1109
1110,647,Udarsh Ahluwalia,36,M,28899
1111,648,Janya Kapur,33,F,121
1112,649,Harsh Bala,35,M,1112
1113,650,Om wenkataraman,21,M,313
1114,650,Samaksh Mander,27,M,1114
1115,651,Maanas Sha,36,M,1115
1116,652,Mason Desai,32,M,1116
1117,653,Gaurangi Nagy,53,F,220
1118,653,Raghav Goswami,23,M,1118
1119,654,Udant Pal,30,M,1119
1120,654,Aryan Butala,43,M,1120
1121,655,Faraj Virk,44,M,2270
1122,656,Rudra Butala,20,M,1122
1123,657,Andrew Gola,26,M,1123
1124,658,Jackson Jain,33,M,1124
1125,659,Giris Solanki,53,M,10789
1126,659,Fitan Rawal,20,M,410
1127,660,Harshil Andra,49,M,11720
1128,661,R. Handa,20,M,1128
1129,662,Rohan Oommen,29,M,298
1130,663,T. Saxena,38,M,48
1131,663,Manbir Date,19,M,1131
1132,664,Wahab Padmanabhan,41,M,1132
1133,664,Zaid Krishna,22,M,1133
1134,664,Kalpit Hayre,19,M,34728
1135,665,Champak Balay,16,M,1135
1136,666,Dhriti Kala,33,F,183
1137,666,Wyatt Rastogi,45,M,1137
1138,666,Nihal Barman,28,M,1138
1139,666,C Ganesh,27,M,25
1140,667,Ekbal Subramanian,49,M,1140
1141,668,Rachit Doshi,46,M,1141
1142,668,Balendra Varty,22,M,17890
1143,668,Omya Kota,49,F,1143
1144,669,Yuvraj Sarraf,55,M,1144
1145,670,Veer Sangha,65,M,1145
1146,671,Hredhaan Sridhar,27,M,1146
1147,671,Laban Bahri,19,M,1147
1148,672,M Dube,38,F,234
1149,673,Janya Kapur,35,F,121
1150,673,Orinder Sengupta,55,M,1150
1151,673,David Brar,35,M,1151
1152,673,E Peri,18,M,7566
1153,674,Luke Sule,37,M,1153
1154,675,Maya Dube,38,F,234
1155,675,Aarav Dasgupta,49,M,1155
1156,676,U. Oza,49,F,159
1157,677,T Vora,28,M,41005
1158,678,Gagan Rout,22,M,1158
1159,679,Vihaan Narasimhan,51,M,1159
1160,679,Fitan Saraf,43,M,51669
1161,680,Champak Taneja,53,M,1161
1162,680,Laksh Bora,20,M,2893
1163,681,Pranaw Kamdar,29,M,1163
1164,682,Ekavir Nagarajan,45,M,1164
1165,683,Devansh Gour,42,M,23989
1166,683,L Kanda,43,M,26399
1167,683,Joshua Raju,47,M,1167
1168,684,Reva Mall,35,F,1168
1169,685,Udant Barad,46,M,1169
1170,685,Charles Ganesh,27,M,25
1171,686,Aarnav Wadhwa,29,M,1171
1172,687,Dev Mall,60,M,1172
1173,688,U Oza,47,F,159
1174,689,Dalbir Gola,49,M,73
1175,689,Harrison Sachdev,41,M,22960
1176,690,Caleb Naidu,45,M,1176
1177,690,Alexander Sahni,27,M,20344
1178,690,Jagat Pandey,41,M,1178
1179,691,O. Bala,55,M,1179
1180,692,Lakshit Doctor,54,M,1180
1181,693,Ojas Barman,52,M,1181
1182,694,Nitesh Aggarwal,29,M,1182
1183,695,Advaith Zacharia,22,M,1183
1184,696,Rayaan Dar,30,M,34126
1185,696,Charan Swaminathan,28,M,1185
1186,696,Simon Karan,16,M,1186
1187,696,Sathvik Chaudhari,35,M,1187
1188,697,Ekaraj Pai,41,M,1188
1189,698,Anay Kurian,52,M,1189
1190,698,Vedant Dubey,54,M,1190
1191,699,Yadavi More,55,F,1191
1192,700,L Kanda,43,M,26399
1193,700,Praneel Kalita,50,M,1193
1194,701,C. Ganesh,26,M,25
1195,701,Faris Thakur,41,M,1195
1196,701,Ikbal Vohra,47,M,1196
1197,701,Dev Dani,37,M,1197
1198,702,Jairaj Purohit,39,M,1198
1199,703,Yagnesh Koshy,56,M,1199
1200,704,F. Balakrishnan,56,M,467
1201,705,M. Varkey,44,M,217
1202,706,Samar Kunda,23,M,1202
1203,707,Peter Sachdev,52,M,1203
1204,707,Frado Chandran,23,M,1204
1205,708,T. Mane,19,F,23510
1206,709,Arjun Manda,43,M,1206
1207,710,Daksh Sunder,53,M,1207
1208,711,Aarna Singh,23,F,973
1209,711,Harshil Sule,35,M,637
1210,712,Advik Memon,17,M,1210
1211,712,Harish Chana,50,M,15879
1212,713,Jairaj Chada,29,M,24481
1213,713,Aarnav Chhabra,44,M,54395
1214,713,Azad Mallick,26,M,289
1215,714,Brijesh Srinivasan,26,M,1215
1216,715,Dominic Grower,17,M,1216
1217,716,Harshil Arora,41,M,9637
1218,717,V. Majumdar,29,F,177
1219,718,E Barad,32,M,14148
1220,719,V Majumdar,30,F,177
1221,720,Luke Patel,26,M,1221
1222,721,Rehaan Mander,45,M,274
1223,721,U Oza,47,F,159
1224,722,Darsh Gulati,39,M,1224
1225,723,Lucky Kanda,40,M,26399
1226,724,Arin Dass,19,M,1226
1227,724,Jack Deo,45,M,1227
1228,725,Manan Johal,38,M,1228
1229,726,Tarak Samra,40,M,1229
1230,726,D Gola,49,M,73
1231,727,Amol Gala,32,M,1231
1232,728,Jeet Lata,17,M,1232
1233,728,Maya Kurian,38,F,1233
1234,728,Anthony Aggarwal,64,M,1234
1235,728,A Pall,25,M,36791
1236,729,Jackson Sarna,50,M,699
1237,730,I. Taneja,56,F,347
1238,730,Advik Malhotra,38,M,1238
1239,730,C Purohit,31,M,826
1240,730,S Joshi,49,M,704
1241,731,Upkaar Chokshi,50,M,588
1242,731,Gunit Borah,31,M,3223
1243,731,Nathaniel Menon,33,M,1243
1244,732,Elijah Varkey,34,M,1244
1245,733,Sai Lad,56,M,1245
1246,734,Naksh Seshadri,54,M,1246
1247,735,Ekansh Sami,57,M,1247
1248,736,Peter Mittal,25,M,1248
1249,737,Ishwar Nori,46,M,1249
1250,738,Rayaan Kohli,41,M,14363
1251,738,M Varkey,45,M,217
1252,738,Azad Mallick,26,M,289
1253,739,Manbir Pradhan,46,M,1253
1254,739,Omkaar Dani,37,M,1254
1255,739,Avi Bhattacharyya,57,M,1255
1256,740,Pranit Bose,60,M,1256
1257,741,Rudra Bakshi,54,M,1257
1258,742,Imaran Jayaraman,52,M,1258
1259,743,Jackson Mody,58,M,1259
1260,743,Chakradev Karnik,30,M,38734
1261,743,Fitan Raval,22,M,348
1262,744,Rohan Rao,39,M,1262
1263,745,Chandran Choudhury,37,M,62284
1264,746,Darpan Chander,55,M,3953
1265,747,Jairaj Aurora,25,M,48263
1266,748,Alexander Jaggi,54,M,1266
1267,749,Brijesh Bhasin,39,M,1267
1268,750,Dhruv Gour,43,M,1268
1269,750,R Dasgupta,33,M,375
1270,751,J. Chada,29,M,24481
1271,751,Ethan Taneja,17,M,1271
1272,752,Karan Rao,22,M,1272
1273,752,M Varkey,46,M,217
1274,752,C. More,18,M,69
1275,753,Ubika Oza,47,F,159
1276,754,Shaurya Bahri,53,M,1276
1277,755,Balveer Batta,22,M,1277
1278,755,Chakradhar Patla,25,M,10992
1279,756,Onveer Subramaniam,57,M,27383
1280,757,Rachit Gera,23,M,1280
1281,757,Vasudha Pai,29,F,1281
1282,758,Manbir Chaudhari,62,M,8149
1283,758,Y Varkey,55,F,417
1284,759,K Badal,52,M,107
1285,759,Faraj Kale,57,M,918
1286,760,Ekapad Chandran,31,M,1286
1287,760,Samuel Chakraborty,24,M,1287
1288,760,Kabir Sarna,33,M,1288
1289,760,Yug Zachariah,54,M,1289
1290,761,Girindra Modi,60,M,1290
1291,762,Harshil Bahri,37,M,596
1292,762,J Kapur,35,F,121
1293,762,Andrew Dar,57,M,1293
1294,762,Lakshit Soman,64,M,1294
1295,763,Jack Patil,44,M,1295
1296,764,Rishi Dass,27,M,32499
1297,765,Chaitaly Prabhakar,40,F,1297
1298,766,Ayaan Sur,61,M,1298
1299,767,Zashil Shukla,54,M,2606
1300,768,Veer Sengupta,17,M,1300
1301,769,G Hans,31,M,39764
1302,770,Harish Sheth,52,M,1302
1303,770,Dakshesh Hegde,46,M,1303
1304,770,Azad Mallick,26,M,289
1305,771,I Taneja,56,F,347
1306,772,Darpan Deshmukh,41,M,52968
1307,773,Januja Sur,41,F,30055
1308,774,O Venkataraman,23,M,226
1309,774,Zehaan Rajagopalan,55,M,1309
1310,775,Chaytanya Sangha,22,M,38563
1311,776,Irya Garde,47,F,1311
1312,776,F. Raj,34,M,55797
1313,776,Zehaan Sangha,36,M,1313
1314,777,I. Taneja,56,F,347
1315,778,Gavin Sabharwal,34,M,1315
1316,779,Janya Kapur,35,F,121
1317,780,Arjun Jha,56,M,124
1318,781,W Dugal,57,M,21191
1319,781,Jeremiah Sunder,54,M,1319
1320,781,D. Kala,35,F,183
1321,782,A Chowdhury,28,M,431
1322,783,Elijah Mangal,28,M,1322
1323,783,G. Suresh,46,M,24831
1324,784,Gunit Buch,38,M,5513
1325,784,Lohit Naik,54,M,1325
1326,785,Om wenkataraman,23,M,313
1327,786,Samesh Srinivasan,31,M,1327
1328,787,Matthew Rao,46,M,20
1329,788,Ishaan Gara,44,M,1329
1330,789,Krishna Kade,58,M,1330
1331,789,Shaurya Parmer,56,M,382
1332,790,Chakradev Subramaniam,20,M,1332
1333,791,Frederick Warrior,65,M,1333
1334,792,Udarsh Nagy,34,M,32450
1335,793,Advaith Mandal,42,M,1335
1336,793,Chanakya Purohit,32,M,826
1337,793,Janya Kapur,34,F,121
1338,794,Jeremiah Thakkar,22,M,1338
1339,794,Pratyush Loyal,51,M,1339
1340,794,Imaran Sami,37,M,1340
1341,795,Zayyan Sahota,54,M,1341
1342,796,Christopher Garde,38,M,1342
1343,796,Udant Korpal,40,M,1343
1344,797,L Bera,51,M,83
1345,797,Upasna Kumar,26,F,1345
1346,798,Wahab Bahl,34,M,1346
1347,799,Aarav Bawa,37,M,1347
1348,799,Arin Puri,49,M,28101
1349,800,Gopal Hans,31,M,39764
1350,800,Frederick Kaul,32,M,1350
1351,800,Aadi Lad,47,M,30658
1352,800,Liam Devi,59,M,1352
1353,801,Zayyan Anne,26,M,1353
1354,801,Warinder Mani,19,M,1354
1355,802,Faraj Sathe,43,M,210
1356,803,Theodore Arora,27,M,1356
1357,803,Bakhshi Kurian,34,M,1357
1358,804,Atharv Dugar,38,M,42644
1359,805,J Chada,29,M,24481
1360,805,Praneel Sharaf,63,M,1360
1361,805,G Bali,37,M,1361
1362,806,Thomas Chaudhari,22,M,6891
1363,807,Faras Bal,24,M,1363
1364,808,Rachit Dada,60,M,1364
1365,808,Peter Ganesan,55,M,1365
1366,809,Aarna Singh,23,F,973
1367,810,Rushil Dasgupta,34,M,375
1368,811,Bishakha Amble,54,F,1368
1369,812,Omkaar Vig,22,M,1369
1370,812,Lohit Shukla,63,M,1370
1371,812,M Rao,44,M,20
1372,812,Arjun Jha,58,M,124
1373,813,Suhani Gaba,24,T,1373
1374,814,Harshil Bhargava,63,M,1374
1375,815,Hitesh Suri,41,M,1375
1376,816,Krishna Badal,52,M,107
1377,816,Nathaniel Jayaraman,63,M,1377
1378,817,Jeet Sinha,35,M,15010
1379,818,Zayyan Kalla,62,M,36552
1380,819,U. Oza,47,F,159
1381,820,Tanish Raval,43,M,1381
1382,820,Yahvi Talwar,50,F,160
1383,821,Nil Bhasin,39,M,12
1384,821,Chatresh Sen,48,M,1384
1385,822,B Mane,58,M,459
1386,823,Vedant Ranganathan,19,M,1386
1387,824,Raghav Shenoy,27,M,307
1388,824,Manbir Karan,54,M,1388
1389,825,Udant Uppal,31,M,1389
1390,825,Z. Ratti,56,M,25781
1391,825,Faraj Mohan,60,M,1391
1392,825,Simon Khurana,63,M,1392
1393,826,Rohan ummen,29,M,4235
1394,827,Ishita Varkey,52,F,1394
1395,827,Aarush Morar,61,M,1395
1396,828,G Grover,31,F,10881
1397,828,Madhav Tella,38,M,29526
1398,829,Qabil Misra,36,M,1398
1399,830,Laban Bera,51,M,83
1400,831,Nakul Balasubramanian,34,M,1400
1401,831,Zayan Ratti,56,M,25781
1402,832,Aarush Loke,27,M,1402
1403,833,Ikbal Choudhury,50,M,1403
1404,834,Advaith Saxena,49,M,1404
1405,834,Farhan Shere,62,M,1405
1406,834,Gunit Sures,46,M,24831
1407,835,Shaurya Kapoor,24,M,1407
1408,836,L. Bera,53,M,83
1409,837,Qadim Dalal,17,M,56253
1410,837,Zehaan Chandran,45,M,44417
1411,838,Bakhshi Mohan,17,M,1411
1412,838,Irya Taneja,56,F,347
1413,839,Neel Bhasin,39,M,12
1414,839,Aryan Salvi,59,M,1414
1415,839,Wazir Bhargava,64,M,1415
1416,839,Jeet Mohan,40,M,1416
1417,840,Indrajit Kannan,63,M,1417
1418,840,Charan Prakash,49,M,11636
1419,841,Matthew Rao,48,M,20
1420,841,Chaitanya Gade,19,M,1420
1421,841,Om Gola,25,M,1421
1422,842,Theodore Krishnan,46,M,1422
1423,842,Chaitanya Brahmbhatt,35,M,1423
1424,843,Yatin Mahal,28,M,1424
1425,843,Tristan Grewal,46,M,1425
1426,843,Samarth Bhatnagar,39,M,1426
1427,843,Ekansh Gala,64,M,1427
1428,844,Isaac Tak,48,M,1428
1429,845,Ekapad Dani,56,M,1429
1430,846,Chaytanya Sangha,23,M,38563
1431,847,Aditya Choudhary,32,M,9999
1432,848,Gavin Pradhan,23,M,59385
1433,848,Aarush Bhagat,31,M,1433
1434,849,B Mane,58,M,459
1435,850,Charles Ganes,29,M,25
1436,850,Baljiwan Bir,49,M,1436
1437,850,Harsh Mohanty,27,M,1437
1438,851,O. Venkataraman,22,M,226
1439,852,O. Venkataraman,23,M,226
1440,853,Oliver Rai,16,M,1440
