EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
328,1,53,9,5,KGID100328,Kalpit,1968-11-02,M,AB+,0,2024-06-08
329,1,53,9,5,KGID100329,Dayamai,1981-11-23,F,A+,0,2023-03-18
330,1,53,7,3,KGID100330,Faris,1991-05-25,M,AB+,0,2017-11-15
331,1,53,9,2,KGID100331,Owen,1979-05-30,M,B-,0,2021-05-13
332,1,53,10,5,KGID100332,Tanay,1970-08-24,M,A-,0,2023-10-06
333,1,53,9,4,KGID100333,Baghyawati,1998-07-09,F,O-,0,2021-03-08
334,1,53,5,3,KGID100334,Hredhaan,1983-06-09,M,B-,0,2019-08-19
335,1,53,10,6,KGID100335,Amol,1984-06-27,M,B-,0,2011-03-28
336,1,54,7,2,KGID100336,Luke,1971-09-27,M,A+,0,2007-10-16
337,1,54,9,6,KGID100337,Anmol,1990-09-01,M,AB+,1,2020-07-14
338,1,54,10,2,KGID100338,Udant,1980-07-16,M,A+,0,2017-08-13
339,1,54,10,2,KGID100339,Vasana,2001-07-09,F,A+,0,2012-08-29
340,1,54,10,3,KGID100340,Netra,1975-08-19,F,A-,0,2007-03-09
341,1,54,9,1,KGID100341,Indira,1998-08-12,F,O-,0,2005-09-26
342,1,54,6,1,KGID100342,Advaith,2003-03-26,M,O-,0,2015-06-29
343,1,54,7,4,KGID100343,Zayan,1997-08-24,M,AB+,0,2016-05-08
344,1,54,10,2,KGID100344,Adya,1994-08-20,F,AB+,0,2022-05-02
345,1,54,7,3,KGID100345,Zehaan,1968-03-19,M,O-,0,2004-05-03
346,1,54,10,2,KGID100346,Lohit,1980-02-04,M,A-,0,2015-03-05
347,1,54,10,3,KGID100347,Ishwar,1999-01-13,M,O+,0,2023-08-02
348,1,54,10,4,KGID100348,Aarav,1968-03-28,M,O+,0,2003-01-05
349,1,54,6,5,KGID100349,Yug,1977-07-15,M,AB+,0,2005-01-04
350,1,54,6,1,KGID100350,Vaishnavi,2002-12-14,F,B-,0,2010-06-03
351,1,54,6,6,KGID100351,Wahab,1982-08-06,M,B+,0,2017-02-16
352,1,54,9,4,KGID100352,Zehaan,1982-11-02,M,A+,0,2008-04-21
353,1,54,9,3,KGID100353,Faraj,2001-03-19,M,AB+,0,1999-04-05
354,1,54,10,4,KGID100354,Daniel,2000-04-05,M,O+,0,2002-10-11
355,1,54,9,5,KGID100355,Wyatt,1988-09-18,M,O+,0,1999-12-14
356,1,55,5,1,KGID100356,Jeet,1984-05-25,M,B-,0,2009-06-05
357,1,55,6,1,KGID100357,Laksh,1983-06-11,M,O+,0,2022-01-24
358,1,55,10,5,KGID100358,Jason,1998-09-09,M,O+,0,2020-05-31
359,1,55,10,2,KGID100359,Veda,1989-04-20,F,O-,0,2013-07-26
360,1,55,7,1,KGID100360,Nathan,1983-03-19,M,O-,0,2018-03-21
361,1,55,10,3,KGID100361,Gaurangi,2001-04-09,F,B-,0,2001-12-15
362,1,55,6,2,KGID100362,Wyatt,1982-11-28,M,B-,0,2018-10-07
363,1,55,10,3,KGID100363,Ronith,1992-09-22,M,A-,0,2012-03-10
364,1,55,7,2,KGID100364,Yahvi,1976-12-23,F,O-,0,2023-05-04
365,1,55,9,4,KGID100365,Avi,1991-11-22,M,O-,1,2020-07-05
366,1,55,6,1,KGID100366,David,1985-08-01,M,O+,0,2000-02-23
367,1,55,9,4,KGID100367,Ishwar,1972-08-03,M,O-,0,2014-12-11
368,1,55,10,3,KGID100368,Jairaj,1969-12-24,M,B-,0,2018-07-23
369,1,55,9,2,KGID100369,Ranveer,1976-11-25,M,O-,0,2015-10-11
370,1,55,10,2,KGID100370,Ronith,1995-05-11,M,AB+,0,2022-07-25
371,1,55,6,5,KGID100371,Vritti,1982-05-12,F,B+,0,2017-01-13
372,1,55,6,2,KGID100372,Abdul,1999-12-28,M,O+,0,2011-04-17
373,1,55,10,1,KGID100373,Warinder,2002-07-10,M,O+,0,1999-01-20
374,1,56,9,5,KGID100374,Isaac,1977-04-29,M,A-,0,2003-08-11
375,1,56,9,5,KGID100375,Vivaan,1999-01-13,M,B+,0,2022-11-22
376,1,56,6,3,KGID100376,Yagnesh,1975-08-26,M,O-,0,2017-09-01
377,1,56,6,1,KGID100377,Patrick,1998-04-03,M,A+,0,2000-06-08
378,1,56,10,2,KGID100378,Udant,1975-09-13,M,O-,0,2006-05-14
379,1,56,10,6,KGID100379,Harish,1993-01-19,M,A-,0,2006-06-18
380,1,56,9,6,KGID100380,Vidhi,1989-01-09,F,AB+,0,2017-05-15
381,1,56,10,4,KGID100381,Ekbal,1996-03-16,M,AB+,0,2005-12-09
382,1,56,9,3,KGID100382,Nihal,1993-10-05,M,O-,0,2010-10-11
383,1,56,6,4,KGID100383,Vedant,1973-07-13,M,B+,0,1999-11-06
384,1,56,10,2,KGID100384,Jatin,1979-09-03,M,AB+,0,2011-07-15
385,1,56,10,1,KGID100385,Hardik,1991-08-02,M,O+,0,2013-04-18
386,1,56,10,2,KGID100386,Chameli,1972-05-09,F,O-,0,2021-10-29
387,1,56,10,2,KGID100387,Simon,1981-10-28,M,AB+,1,1998-12-05
388,1,56,6,4,KGID100388,Lakshit,1997-08-01,M,A+,0,2001-07-02
389,1,56,9,2,KGID100389,Michael,1991-03-14,M,B+,0,1996-12-23
390,1,57,9,6,KGID100390,Charan,1988-04-11,M,B-,0,2020-07-18
391,1,57,6,4,KGID100391,Daniel,1987-03-26,M,B+,0,2006-08-09
392,1,57,7,3,KGID100392,Oscar,1999-06-06,M,A+,0,2011-05-25
393,1,57,10,5,KGID100393,Rayaan,1982-10-21,M,O+,0,2007-03-20
394,1,57,7,3,KGID100394,Nihal,1975-10-26,M,O-,1,2010-07-12
395,1,57,10,1,KGID100395,Matthew,1979-03-02,M,AB+,0,2011-08-19
396,1,57,9,3,KGID100396,Jagrati,1991-08-31,F,O-,0,2023-01-30
397,1,57,10,1,KGID100397,Aayush,1968-03-23,M,A+,0,2016-09-15
398,1,58,9,4,KGID100398,Azaan,1969-06-08,M,B+,0,2013-07-14
399,1,58,10,5,KGID100399,Wriddhish,1971-06-08,M,O+,0,2000-08-06
400,1,58,7,3,KGID100400,Harinakshi,1974-10-03,F,A-,0,2004-06-25
401,1,58,9,6,KGID100401,Advika,1996-01-22,F,A-,0,2011-12-14
402,1,58,10,6,KGID100402,Harini,1988-11-27,F,A+,0,2021-12-28
403,1,58,7,6,KGID100403,Om,1973-12-23,M,O-,0,2013-04-16
404,1,58,9,6,KGID100404,Girish,1983-01-11,M,O-,0,2023-01-15
405,1,58,10,1,KGID100405,Jagat,1975-09-04,M,A-,0,2015-03-18
406,1,58,7,4,KGID100406,Hritik,2000-11-06,M,B+,0,2000-11-26
407,1,58,9,6,KGID100407,Andrew,1975-05-21,M,A+,0,2001-08-19
408,1,58,10,4,KGID100408,Udant,1997-11-24,M,B-,0,2018-09-22
409,1,58,9,4,KGID100409,Chatresh,1998-07-30,M,O-,0,2017-02-07
410,1,58,7,5,KGID100410,Owen,1993-01-18,M,B+,0,2013-12-12
411,1,58,9,4,KGID100411,Upasna,1972-07-03,F,O+,0,2023-02-12
412,1,58,9,5,KGID100412,Imaran,2000-07-07,M,O+,0,2011-09-23
413,1,58,7,6,KGID100413,Amaira,1996-01-19,F,O+,0,2019-01-12
414,1,58,10,5,KGID100414,Jai,2002-05-20,M,O+,0,1996-10-30
415,1,58,10,3,KGID100415,Riya,1970-01-02,F,B-,0,2022-09-29
416,1,58,10,3,KGID100416,Harshil,1980-01-21,M,A-,0,2008-06-15
417,1,59,10,5,KGID100417,Nathan,1973-11-17,M,B-,0,2009-09-07
418,1,59,10,3,KGID100418,Jeevika,1985-05-28,F,O-,0,1999-01-19
419,1,59,10,6,KGID100419,Udarsh,1983-01-21,M,A+,0,2008-03-20
420,1,59,10,4,KGID100420,Advay,1994-10-31,M,B+,0,1996-09-28
421,1,59,6,6,KGID100421,Samarth,1995-03-28,M,O+,0,2013-06-30
422,1,59,9,2,KGID100422,Yug,1980-08-10,M,A+,0,2021-03-06
423,1,59,9,1,KGID100423,Ekaraj,1975-06-06,M,A+,0,2017-03-05
424,1,59,10,2,KGID100424,Yash,1996-09-24,M,A+,0,2010-11-05
425,1,59,10,6,KGID100425,Unnati,1969-07-17,F,AB+,0,2021-08-15
426,1,59,5,3,KGID100426,Gautam,1971-11-01,M,O+,0,1997-06-20
427,1,59,10,5,KGID100427,Vasatika,1994-12-24,F,B+,0,2015-07-10
428,1,59,6,2,KGID100428,Hitesh,1977-03-14,M,AB+,0,2013-01-19
429,1,59,6,4,KGID100429,Chatura,1994-03-04,M,O-,0,2014-05-07
430,1,59,5,3,KGID100430,Chandani,1997-01-20,F,A+,0,2019-02-16
431,1,59,10,3,KGID100431,Mason,1987-03-24,M,O+,0,2011-07-19
432,1,59,9,2,KGID100432,Tanish,1976-07-02,M,O-,0,2024-03-31
433,1,59,6,3,KGID100433,Rachit,1997-07-05,M,B+,0,2007-05-12
434,1,59,7,1,KGID100434,Utkarsh,1989-06-01,M,B-,0,1999-03-26
435,1,59,7,2,KGID100435,Theodore,1996-07-20,M,B+,0,2017-08-02
436,1,59,10,4,KGID100436,Ojas,2000-10-23,M,A-,0,2001-07-14
437,1,60,10,2,KGID100437,Darpan,1995-11-24,M,AB+,0,1997-06-10
438,1,60,10,2,KGID100438,Timothy,1988-08-20,M,AB+,0,2001-09-17
439,1,60,10,6,KGID100439,Advika,1977-09-18,F,A-,0,2015-04-17
440,1,60,7,1,KGID100440,Dominic,1988-10-02,M,B-,0,2024-06-24
441,1,60,10,5,KGID100441,Atharv,1984-06-24,M,B-,0,2023-09-03
442,1,60,9,3,KGID100442,Faras,1990-03-12,M,O+,0,1999-10-06
443,1,60,10,2,KGID100443,Qarin,1976-12-25,M,AB+,0,2013-01-14
444,1,60,10,5,KGID100444,Brijesh,1980-11-09,M,AB+,0,2018-10-16
445,1,60,6,2,KGID100445,Pallavi,1995-10-30,F,B-,0,2011-12-20
446,1,60,10,4,KGID100446,Unni,1986-05-29,F,A-,0,2024-06-14
447,1,60,9,1,KGID100447,Harrison,1975-03-12,M,O-,0,2012-06-07
448,1,60,9,2,KGID100448,Fitan,2002-05-15,M,B+,0,2014-05-27
449,1,60,10,2,KGID100449,Brijesh,1979-02-13,M,B-,0,2018-05-24
450,1,60,9,1,KGID100450,Darsh,1967-07-27,M,AB+,0,1998-08-19
451,1,61,10,4,KGID100451,Ekansh,1973-09-17,M,B-,0,2017-10-23
452,1,61,10,1,KGID100452,Frederick,1999-06-12,M,B-,0,2017-04-17
453,1,61,10,6,KGID100453,Balvan,1978-06-09,M,A+,0,2024-12-08
454,1,61,6,4,KGID100454,Quincy,1976-11-13,M,A+,0,1997-04-17
455,1,61,10,6,KGID100455,Akshay,1971-06-19,M,B-,0,2024-04-27
456,1,61,5,4,KGID100456,Peter,1990-05-29,M,AB+,0,1999-08-08
457,1,61,10,6,KGID100457,Warhi,1987-05-16,F,B-,0,2022-07-14
458,1,61,6,1,KGID100458,Guneet,1985-02-24,M,B+,1,2016-11-21
459,1,61,10,2,KGID100459,Mason,2000-03-15,M,O-,0,1999-06-12
460,1,61,10,6,KGID100460,Xavier,1967-07-24,M,B-,0,2011-04-14
461,1,61,6,2,KGID100461,David,1976-11-07,M,AB+,0,2009-11-26
462,1,61,6,6,KGID100462,Elijah,1993-03-17,M,O-,0,2024-06-15
463,1,61,10,1,KGID100463,Baghyawati,1971-07-01,F,B+,0,2017-11-03
464,1,61,10,5,KGID100464,Quincy,1992-10-26,M,B-,0,2021-09-07
465,1,62,10,4,KGID100465,Anirudh,1968-03-03,M,B+,0,2008-02-04
466,1,62,7,2,KGID100466,Chandresh,2000-06-13,M,A-,1,2014-08-27
467,1,62,6,5,KGID100467,Henry,1978-11-28,M,O+,0,2022-04-27
468,1,62,6,2,KGID100468,Upkaar,2000-08-20,M,O+,0,1996-11-30
469,1,62,9,4,KGID100469,Keya,1985-03-06,F,O+,0,2021-11-19
470,1,62,9,6,KGID100470,Yash,1997-11-19,M,B+,0,1996-10-11
471,1,62,9,3,KGID100471,Jonathan,1992-03-06,M,B-,0,2009-06-13
472,1,62,10,4,KGID100472,Nicholas,2003-05-04,M,AB+,0,1998-11-28
473,1,63,9,2,KGID100473,Yagnesh,1995-07-06,M,O-,0,2020-03-26
474,1,63,10,4,KGID100474,Netra,1973-08-07,F,A+,0,2013-07-05
475,1,63,9,2,KGID100475,Netra,1983-06-19,F,AB+,0,2021-06-07
476,1,63,9,4,KGID100476,Harsh,1989-04-04,M,O-,0,2002-09-09
477,1,63,6,1,KGID100477,Girish,1969-06-02,M,O+,0,2008-05-23
478,1,63,10,1,KGID100478,Ekalinga,1981-04-24,M,B+,0,2016-10-03
479,1,63,7,2,KGID100479,Harish,1970-03-29,M,AB+,0,2012-04-02
480,1,63,10,1,KGID100480,Hamsini,1992-09-17,F,B+,0,2016-08-12
481,1,63,10,4,KGID100481,Lakshmi,1975-08-23,F,B+,0,2007-11-08
482,1,63,10,2,KGID100482,Rushil,1992-03-29,M,A-,0,2006-12-01
483,1,63,9,6,KGID100483,Nachiket,1988-12-10,M,O+,0,2018-10-19
484,1,63,6,4,KGID100484,Dev,1991-07-27,M,A+,0,2010-03-30
485,1,63,7,3,KGID100485,Ranveer,1991-08-19,M,B+,0,2022-10-24
486,1,63,9,2,KGID100486,Ekavir,1999-09-30,M,B-,0,2003-04-21
487,1,64,9,6,KGID100487,Teerth,1986-11-06,M,AB+,0,2008-08-17
488,1,64,10,5,KGID100488,Mohammed,1973-01-16,M,O-,0,2007-08-13
489,1,64,6,3,KGID100489,Madhav,1996-02-27,M,O+,0,1998-08-16
490,1,64,7,6,KGID100490,Ayushman,1978-09-18,M,AB+,0,2012-01-06
491,1,64,10,2,KGID100491,Yuvraj,1996-01-24,M,B-,0,2006-08-02
492,1,64,6,6,KGID100492,Gaurav,1969-08-15,M,A+,0,2023-01-15
493,1,64,10,6,KGID100493,Ishita,1973-06-28,F,A+,0,2019-12-29
494,1,64,6,2,KGID100494,Maanas,1976-07-01,M,A+,0,2022-04-27
495,1,64,9,3,KGID100495,Frado,1984-04-05,M,A+,0,2017-06-18
496,1,64,9,4,KGID100496,Nihal,1988-12-19,M,B-,0,2002-04-10
497,1,64,9,1,KGID100497,Advay,1972-04-20,M,A+,0,2002-10-02
498,1,64,5,1,KGID100498,Indrajit,1970-02-18,M,A-,0,1998-06-26
499,1,65,6,2,KGID100499,Devansh,1976-03-09,M,A+,0,2009-03-03
500,1,65,10,5,KGID100500,Matthew,1975-09-15,M,A-,0,2005-09-12
501,1,65,7,1,KGID100501,Lohit,1968-12-10,M,O+,0,2024-11-07
502,1,65,10,6,KGID100502,Kabir,1985-03-16,M,B+,0,2012-09-29
503,1,65,10,6,KGID100503,Bishakha,1984-05-11,F,O-,0,2000-09-28
504,1,65,10,4,KGID100504,Isaac,1997-11-24,M,A+,0,1997-08-30
505,1,65,10,4,KGID100505,Rushil,2000-05-02,M,B-,0,1999-02-11
506,1,65,6,1,KGID100506,Omkaar,1993-05-29,M,A-,0,2018-09-16
507,1,65,6,6,KGID100507,Viraj,1987-10-20,M,A-,0,2019-05-11
508,1,65,10,3,KGID100508,Abeer,1974-12-23,M,A-,0,2008-12-12
509,1,65,6,3,KGID100509,Baljiwan,1983-12-25,M,A+,0,2019-06-14
510,1,65,7,6,KGID100510,Isaiah,1982-10-10,M,O-,0,2005-12-07
511,1,65,10,2,KGID100511,Joshua,2002-12-22,M,A-,0,2007-02-09
512,1,65,6,3,KGID100512,Balhaar,1987-10-05,M,AB+,0,1996-10-08
513,1,65,5,6,KGID100513,Rushil,1993-12-01,M,A+,0,2012-06-24
514,1,65,10,4,KGID100514,Sanya,1999-04-08,F,B+,0,2000-11-21
515,1,65,7,5,KGID100515,Fitan,1974-09-09,M,AB+,0,2015-06-19
516,1,65,9,4,KGID100516,Ishaan,1970-09-25,M,AB+,0,1999-03-01
517,1,66,10,6,KGID100517,Ekanta,1994-11-23,F,A-,0,2006-11-29
518,1,66,9,2,KGID100518,Faraj,1990-06-28,M,B-,0,1997-11-24
519,1,66,10,6,KGID100519,Harish,1991-12-24,M,B+,0,2008-01-09
520,1,66,10,1,KGID100520,Isaiah,1996-01-29,M,O+,0,2020-08-12
521,1,66,10,1,KGID100521,Rehaan,1973-06-25,M,B+,0,2022-03-07
522,1,66,9,1,KGID100522,George,1986-07-10,M,A+,0,2019-04-25
523,1,66,9,3,KGID100523,Zashil,1986-02-13,M,O-,0,1997-07-21
524,1,66,10,1,KGID100524,Zayan,1984-08-16,M,B-,0,2013-02-05
525,1,66,5,5,KGID100525,Advika,1982-04-29,F,A-,0,1997-04-21
526,1,66,10,3,KGID100526,Nathan,1992-06-21,M,O+,0,2015-02-01
527,1,66,10,4,KGID100527,Nitesh,1972-06-16,M,O+,0,2021-11-27
528,1,66,10,2,KGID100528,Matthew,2002-05-08,M,B-,0,2024-03-16
529,1,66,10,1,KGID100529,Yatin,1977-12-06,M,B+,0,1999-11-05
530,1,66,10,5,KGID100530,Nisha,1975-06-30,F,AB+,0,2014-08-10
531,1,66,10,6,KGID100531,Ayushman,1971-12-17,M,A-,0,1998-05-25
532,1,66,6,2,KGID100532,Ishaan,1994-10-23,M,AB+,0,2007-05-05
533,1,67,10,6,KGID100533,Upadhriti,1981-12-27,F,B-,0,2012-07-19
534,1,67,10,4,KGID100534,Qadim,1993-10-10,M,O+,0,2014-08-03
535,1,67,10,5,KGID100535,David,2002-01-31,M,B+,0,1996-08-16
536,1,67,7,5,KGID100536,Girish,1982-08-15,M,A+,0,2014-07-31
537,1,67,7,4,KGID100537,Devansh,1975-10-02,M,O-,0,2023-05-15
538,1,67,6,4,KGID100538,Jeremiah,1968-04-30,M,B-,0,2022-01-02
539,1,67,10,6,KGID100539,Faras,1984-05-08,M,B+,0,1997-07-06
540,1,67,10,5,KGID100540,Oliver,1996-09-20,M,AB+,0,1999-09-20
541,1,67,6,6,KGID100541,Zehaan,1978-05-30,M,AB+,0,2002-06-14
542,1,67,10,5,KGID100542,Manbir,2000-05-05,M,A-,0,2011-08-27
543,1,67,7,6,KGID100543,Abeer,1969-10-27,M,B-,0,2018-02-22
544,1,67,10,6,KGID100544,Ayush,1980-11-13,M,B-,0,2025-07-05
545,1,67,10,4,KGID100545,Falguni,1997-12-22,F,A+,0,2011-05-18
546,1,67,9,5,KGID100546,Daniel,1988-01-24,M,A-,0,2012-02-14
547,1,68,10,4,KGID100547,Charles,1983-05-02,M,O-,0,2017-06-24
548,1,68,10,1,KGID100548,Ikbal,2001-06-10,M,AB+,0,2001-12-04
549,1,68,5,1,KGID100549,Aryan,1967-08-05,M,O-,0,2007-10-15
550,1,68,10,4,KGID100550,Bahadurjit,1991-02-28,M,O-,0,2019-06-28
551,1,68,9,4,KGID100551,Naveen,1970-02-02,M,B-,0,2007-05-13
552,1,68,10,6,KGID100552,Nathaniel,1972-01-20,M,A+,0,2020-07-21
553,1,68,10,2,KGID100553,Ojas,1988-06-22,M,B-,0,2008-07-09
554,1,68,10,5,KGID100554,Vedant,1970-07-04,M,AB+,0,2024-12-12
555,1,68,10,2,KGID100555,Michael,2003-03-01,M,B+,0,1998-03-18
556,1,68,10,5,KGID100556,Arin,1974-02-08,M,B+,0,2019-09-27
557,1,68,10,2,KGID100557,Krishna,1995-06-19,M,B+,0,2019-09-09
558,1,68,7,5,KGID100558,Aryan,1974-08-04,M,A+,0,1998-07-23
559,1,68,10,2,KGID100559,Arjun,2002-03-12,M,AB+,0,2019-08-14
560,1,68,9,6,KGID100560,George,1990-11-20,M,O+,0,2002-06-07
561,1,68,9,3,KGID100561,Chaitanya,1997-07-13,M,O+,0,1996-11-24
562,1,68,6,6,KGID100562,Ayushman,1983-10-17,M,O-,0,2010-12-29
563,1,68,10,2,KGID100563,Oscar,1980-01-04,M,O+,0,2002-03-16
564,1,69,10,2,KGID100564,Chandran,2003-04-15,M,A-,0,1999-10-13
565,1,69,9,4,KGID100565,Samesh,1988-11-18,M,B+,0,2001-09-30
566,1,69,6,2,KGID100566,Chakradev,1999-01-21,M,A-,0,2009-05-16
567,1,69,10,4,KGID100567,Jacob,2002-10-19,M,A-,0,2008-09-20
568,1,69,10,2,KGID100568,Baljiwan,1981-04-22,M,B+,0,2024-08-15
569,1,69,9,4,KGID100569,Meera,2002-10-28,F,AB+,0,1996-12-23
570,1,69,6,4,KGID100570,Ethan,1973-04-26,M,B+,0,2014-06-29
571,1,69,7,3,KGID100571,Christopher,1971-04-10,M,A+,0,2012-08-06
572,1,69,10,4,KGID100572,Nitesh,1997-11-16,M,A-,0,2002-04-11
573,1,69,9,1,KGID100573,Maanas,1995-12-22,M,A-,0,2006-11-15
574,1,69,6,3,KGID100574,Indrajit,1992-08-10,M,A-,0,1997-06-16
575,1,69,7,5,KGID100575,Ojas,1978-09-04,M,B+,1,2006-12-19
576,1,70,7,2,KGID100576,Qabil,1990-02-10,M,O+,0,2000-09-24
577,1,70,10,1,KGID100577,George,1994-07-09,M,AB+,0,2021-05-04
578,1,70,6,2,KGID100578,Karan,2000-03-14,M,O-,0,2024-03-27
579,1,70,6,5,KGID100579,Advay,1984-02-10,M,B-,0,2017-11-13
580,1,70,7,2,KGID100580,Balhaar,1991-12-06,M,O-,0,2002-01-31
581,1,70,10,5,KGID100581,Azad,1970-10-26,M,B+,0,2017-08-19
582,1,70,10,3,KGID100582,Abeer,1986-06-02,M,O-,0,2005-06-22
583,1,70,6,2,KGID100583,Chakrika,1968-08-30,F,O-,0,2023-07-04
584,1,70,5,6,KGID100584,Gaurika,2000-11-14,F,B+,0,2002-09-21
585,1,71,7,2,KGID100585,Henry,1990-10-06,M,O-,0,2006-08-12
586,1,71,10,6,KGID100586,Ekansh,2001-09-01,M,O+,0,2018-06-04
587,1,71,10,1,KGID100587,Nakul,1993-03-22,M,AB+,0,2023-03-28
588,1,71,6,3,KGID100588,Warjas,1976-12-30,M,AB+,0,2003-09-11
589,1,71,10,6,KGID100589,Bahadurjit,1997-02-25,M,A+,0,2001-04-01
590,1,71,7,3,KGID100590,Yagnesh,1993-01-14,M,O-,0,2001-11-15
591,1,71,10,4,KGID100591,Hitesh,1976-12-06,M,O-,0,2007-07-11
592,1,71,6,3,KGID100592,Hardik,1990-03-26,M,A-,0,2021-06-17
593,1,71,9,3,KGID100593,Joshua,1990-03-18,M,B-,0,2019-06-26
594,1,71,9,4,KGID100594,Ekbal,1994-02-16,M,A+,0,2014-02-27
595,1,72,10,4,KGID100595,Karan,1974-01-31,M,B+,1,2024-05-12
596,1,72,6,3,KGID100596,Hiral,1998-05-15,F,B+,0,2024-06-14
597,1,72,10,3,KGID100597,Bhavani,1976-09-27,F,O+,0,2013-06-08
598,1,72,9,1,KGID100598,Kai,1988-07-24,M,AB+,0,2007-03-28
599,1,72,7,4,KGID100599,Laksh,1977-11-09,M,B-,0,2008-12-17
600,1,72,10,1,KGID100600,Aarnav,1998-05-30,M,B+,0,1997-03-25
601,1,72,10,1,KGID100601,Aarnav,1977-12-31,M,B-,0,2014-09-30
602,1,72,6,6,KGID100602,Henry,2001-05-13,M,B+,0,2016-08-24
603,1,72,10,1,KGID100603,Thomas,1996-11-09,M,A+,0,1999-10-12
604,1,72,10,2,KGID100604,Varsha,1980-11-01,F,B-,1,2000-09-14
605,1,73,9,5,KGID100605,Ayushman,1981-06-08,M,B-,0,2002-12-31
606,1,73,10,6,KGID100606,Qadim,1985-11-06,M,B+,0,1997-04-02
607,1,73,10,2,KGID100607,Hitesh,2000-04-19,M,A+,0,2007-11-02
608,1,73,10,6,KGID100608,Finn,2003-02-21,M,AB+,0,2020-07-11
609,1,73,7,2,KGID100609,Manan,2001-02-07,M,O+,0,2004-09-18
610,1,73,9,6,KGID100610,Omkaar,1973-07-19,M,A-,0,1996-11-08
611,1,73,10,6,KGID100611,Pahal,2001-06-19,F,O+,0,2010-07-02
612,1,73,10,4,KGID100612,Jeet,2001-02-25,M,O+,0,1998-05-24
613,1,73,7,2,KGID100613,Henry,1974-11-21,M,AB+,0,2009-10-09
614,1,73,9,1,KGID100614,Nitesh,1976-05-07,M,A-,0,2020-09-21
615,1,74,6,2,KGID100615,Garima,2000-11-27,F,AB+,0,2012-12-11
616,1,74,10,6,KGID100616,George,1978-01-06,M,B+,0,2007-02-28
617,1,74,7,1,KGID100617,Hemani,1973-05-06,F,A-,0,2006-10-31
618,1,74,10,1,KGID100618,Azaan,1968-09-28,M,O-,0,2008-01-30
619,1,74,7,4,KGID100619,Jagat,1997-10-09,M,AB+,0,2005-03-06
620,1,74,9,5,KGID100620,Ekaraj,1979-11-06,M,B+,0,2000-09-04
621,1,74,9,2,KGID100621,Zayyan,1976-06-04,M,O-,0,2000-04-26
622,1,74,9,6,KGID100622,Ronith,1975-04-02,M,B-,0,1996-09-20
623,1,75,7,2,KGID100623,Rudra,1977-08-20,M,A+,0,2009-05-08
624,1,75,10,5,KGID100624,Ekanta,1999-10-15,F,A-,0,2017-04-02
625,1,75,7,2,KGID100625,Champak,1992-08-15,M,A+,0,2017-04-03
626,1,75,10,4,KGID100626,Azad,1998-09-26,M,O+,0,2023-12-17
627,1,75,7,2,KGID100627,Hemang,1972-01-11,M,O+,0,2016-03-13
628,1,75,10,1,KGID100628,Dalbir,2000-08-21,M,O-,0,2016-09-26
629,1,75,10,5,KGID100629,Gaurav,1970-09-13,M,A+,0,1996-09-23
630,1,75,9,4,KGID100630,Kamya,2001-05-12,F,AB+,0,2014-10-07
631,1,75,6,2,KGID100631,Ayushman,1994-07-09,M,O+,0,2016-03-16
632,1,75,6,6,KGID100632,Hardik,1971-02-10,M,B-,0,1999-08-12
633,1,75,10,1,KGID100633,Logan,1987-12-09,M,B+,0,2004-11-23
634,1,75,6,2,KGID100634,Rudra,1985-01-21,M,O-,0,2011-10-16
635,1,76,7,4,KGID100635,Daksha,1969-04-01,F,B+,0,2025-01-12
636,1,76,7,3,KGID100636,Oliver,1993-11-17,M,O-,0,2004-06-30
637,1,76,9,1,KGID100637,Upkaar,1978-08-16,M,B+,0,2010-01-25
638,1,76,10,4,KGID100638,Harish,2002-02-04,M,A+,0,1997-03-01
639,1,76,7,3,KGID100639,Anita,1973-10-08,F,O+,0,2022-02-25
640,1,76,10,3,KGID100640,Oliver,2000-04-15,M,A-,0,2023-08-20
641,1,76,10,3,KGID100641,Isaiah,1979-05-15,M,A-,0,2015-07-21
642,1,76,7,6,KGID100642,Edhitha,1990-10-23,F,A-,0,2013-07-08
643,1,76,10,4,KGID100643,Abdul,1970-05-03,M,A+,0,2016-08-21
644,1,76,6,1,KGID100644,Advik,1977-06-10,M,O+,0,2017-03-20
645,1,76,6,6,KGID100645,Patrick,1989-08-20,M,O+,0,2019-04-25
646,1,76,10,4,KGID100646,Upkaar,1978-10-23,M,A+,0,2006-12-10
647,1,76,10,1,KGID100647,Caleb,1970-06-01,M,B+,0,2010-03-11
648,1,76,7,3,KGID100648,Samarth,1996-09-01,M,AB+,0,2014-10-06
649,1,76,10,2,KGID100649,Rayaan,1989-09-16,M,B-,0,1997-05-31
650,1,76,9,4,KGID100650,Vedant,2002-12-04,M,B-,0,2020-11-27
651,1,76,10,3,KGID100651,Qabil,1969-08-23,M,O-,0,2002-01-08
652,1,76,10,4,KGID100652,Ishani,1995-02-04,F,O+,0,2005-01-02
653,1,76,10,5,KGID100653,Aadhya,1972-11-20,F,A+,0,2008-08-22
654,1,76,9,4,KGID100654,Naveen,1991-06-02,M,A+,0,2001-03-24
655,1,77,10,3,KGID100655,Bakhshi,1969-04-16,M,O-,0,2003-04-05
656,1,77,7,6,KGID100656,Aadi,1993-09-14,M,B-,0,2022-05-21
