VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
734,644,Jyoti Chanda,41,F,0
735,645,Prisha Badami,64,F,0
736,645,Maanas Krishnamurthy,79,M,0
737,647,Rohan Chaudhari,72,M,0
738,648,Tristan Varghese,30,M,0
739,649,Ranveer Yogi,23,M,0
740,650,Ansh Khare,73,M,0
741,650,Sneha Devi,80,F,0
742,650,Adya Sama,45,F,0
743,651,Yoshita Varughese,40,F,0
744,651,Bhanumati Randhawa,8,F,0
745,651,Janya Arora,37,F,0
746,652,Elijah Sekhon,72,M,0
747,653,Yatan Chakraborty,24,M,0
748,653,Ekalinga Dash,61,M,0
749,654,Riya Dhar,10,F,0
750,655,Hamsini Agrawal,20,F,0
751,656,Reyansh Basak,70,M,0
752,657,Qadim Dugal,57,M,0
753,661,Udant Kashyap,61,M,0
754,662,Keya Ahuja,44,T,0
755,663,Chaitanya Seshadri,34,M,0
756,664,Maya Kothari,37,F,0
757,665,Radhika Bahri,69,F,0
758,666,Anmol Rana,5,M,0
759,667,Abhiram Jaggi,4,M,0
760,668,Adya Tailor,22,F,0
761,668,Ekiya Master,46,F,0
762,669,Bahadurjit Mukherjee,83,M,0
763,670,Wyatt Karan,35,M,0
764,671,Keya Karnik,36,F,0
765,672,Dipta Gandhi,23,F,0
766,673,Balveer Chada,76,M,0
767,675,Harrison Mital,5,M,0
768,675,Maanav Gara,80,M,0
769,677,Anita Kuruvilla,50,F,0
770,678,Samar Kakar,65,M,0
771,678,Chatresh Contractor,3,M,0
772,679,Tanish Kamdar,41,M,0
773,679,Sathvik Mitter,48,M,0
774,680,Panini Chawla,33,F,0
775,681,Ekani Thakkar,34,F,0
776,682,Yutika Shah,47,F,0
777,683,Shravya Oza,74,F,0
778,684,Jagdish Majumdar,34,M,0
779,685,Yatan Suresh,19,M,0
780,686,Irya Mittal,7,F,0
781,687,Ojasvi Nagi,30,F,0
782,688,Alexander Ray,74,M,0
783,689,Vanya Divan,65,F,0
784,689,Ishwar Bedi,40,M,0
785,689,Xalak Bhargava,85,F,0
786,690,Qasim Radhakrishnan,38,M,0
787,691,Shaurya Banik,74,M,0
788,692,Rachana Saraf,34,F,0
789,692,Alexander Tandon,79,M,0
790,692,Amol Gour,46,M,0
791,693,Kabir Kala,36,M,0
792,693,Nirja Mall,73,F,0
793,693,Ikshita Chakraborty,75,F,0
794,694,Mugdha Lanka,8,F,0
795,695,Ekansh Wali,55,M,0
796,696,Ansh Pingle,65,M,0
797,697,Charvi Kadakia,21,F,0
798,698,Nihal Prabhakar,84,M,0
799,699,Yash Bhavsar,60,M,0
800,700,Tejas Johal,82,M,0
801,704,Reyansh Narayanan,70,M,0
802,705,Niharika Kashyap,7,F,0
803,707,Alka Cheema,47,F,0
804,708,Libni Kanda,69,F,0
805,709,Advik Chatterjee,39,M,0
806,709,Jagat Gulati,84,M,0
807,710,Brijesh Das,71,M,0
808,710,Champak Bhargava,38,M,0
809,711,Chavvi Goda,34,F,0
810,712,Nandini Devi,17,F,0
811,713,Yashoda Shukla,56,F,0
812,714,Bhavini Rajan,26,F,0
813,715,Upma Sangha,83,F,0
814,717,Unni Dora,76,F,0
815,718,Bimala Vala,24,F,0
816,719,Jagvi Dhillon,34,F,0
817,720,Dalbir Contractor,23,M,0
818,721,Vincent Khalsa,40,M,0
819,721,Bhavini Grover,23,F,0
820,722,Pooja Om,31,F,0
821,723,Aahana Shan,37,F,0
822,723,Devika Sangha,59,F,0
823,724,Qasim Lanka,20,M,0
824,724,Dakshesh Kata,7,M,0
825,725,Jeremiah Oak,10,M,0
826,727,Priya Hari,15,F,0
827,728,Krishna Sawhney,71,F,0
828,729,Ranveer Hayre,3,M,0
829,730,Harshil Dash,31,M,0
830,731,Ekalinga Devi,45,M,0
831,732,Imaran Prashad,79,M,0
832,733,Shravya Krishnamurthy,39,F,0
833,734,Hemang Parikh,3,M,0
834,735,Chandani Sampath,51,T,0
835,736,Lavanya Lad,3,F,0
836,736,Saksham Nayar,55,M,0
837,737,Owen Nadig,16,M,0
838,739,Arya Vohra,7,F,0
839,740,Xalak Sura,14,F,0
840,742,Divya Sarna,75,F,0
841,743,Ishaan Batra,8,M,0
842,744,Arin Agrawal,3,M,0
843,744,Advika Goel,11,F,0
844,745,Zaitra Keer,27,F,0
845,745,Jagvi Gokhale,71,F,0
846,745,Frado Natt,47,M,0
847,747,Unnati Dugar,79,F,0
848,748,Darika Chaudhry,3,F,0
849,748,Aayush Ray,34,M,0
850,749,Naveen Kaur,12,M,0
851,752,Dominic Ramanathan,72,M,0
852,752,Joshua Agrawal,58,M,0
853,753,Timothy Bahl,4,M,0
854,754,Darika Dhaliwal,27,F,0
855,754,Patrick Iyer,71,M,1
856,756,Vrinda Kaur,49,F,0
857,757,Sai Chada,27,M,0
858,758,Vrishti Raj,62,F,0
859,759,Chaman Pall,54,F,0
860,760,Nikita Dixit,9,F,0
861,761,Upkaar Setty,35,M,0
862,762,Radhika Kari,4,F,0
863,763,Aayush Chana,57,M,0
864,765,Liam Modi,29,M,0
865,767,Damini Virk,36,F,0
866,767,Aryan Sankaran,5,M,0
867,767,Keya Nagar,20,F,0
868,768,Yashica Deo,78,F,0
869,769,Harrison Memon,79,M,0
870,770,Qadim Bera,75,M,0
871,771,Jeremiah Mahajan,37,M,0
872,771,Azaan Yogi,2,M,0
873,772,Zashil Mani,11,M,0
874,773,Saksham Lall,47,M,0
875,774,Logan Kari,63,M,0
876,775,Isha Srinivas,74,F,0
877,776,Jeevika Narula,53,F,0
878,776,Yashawini Thakur,12,F,0
879,777,Utkarsh Mukherjee,6,M,0
880,778,Jacob Ravel,7,M,0
881,779,Vaishnavi Samra,42,T,0
882,780,Anita Sachdeva,63,F,0
883,780,Sara Maharaj,64,F,0
884,780,Anay Gour,50,M,0
885,781,Azad Salvi,1,M,0
886,782,Arya Atwal,31,F,0
887,782,Rachita Rai,76,F,0
888,782,Vaishnavi Agarwal,75,F,0
889,783,Bimala Wable,36,F,0
890,784,Vamakshi Deep,10,F,0
891,784,Owen Bhatia,84,M,0
892,786,Yash Iyer,66,M,0
893,786,Nathaniel Anand,52,M,0
894,787,Aarush Arya,24,M,0
895,788,Chavvi Pall,20,T,0
896,789,Ijaya Sharaf,31,F,0
897,792,Warinder Raghavan,25,M,0
898,793,Henry Koshy,1,M,0
899,794,Kavya Kapadia,64,F,0
900,794,Dayita Chaudhuri,75,F,0
901,794,Shravya Badami,41,F,0
902,795,Amaira Pathak,19,F,0
903,796,Atharv Varma,70,M,0
904,797,Dayita Chada,23,F,0
905,799,Arin Mody,62,M,0
906,799,Garima Yadav,28,F,0
907,800,Yoshita Parekh,83,F,0
908,801,Ekbal Modi,66,M,0
909,802,Udarsh Biswas,75,M,0
910,803,Divya Shukla,38,F,0
911,804,Aayush Purohit,35,M,0
912,805,Varsha Ahluwalia,12,F,0
913,806,Jack Chandra,80,M,0
914,807,Patrick Halder,68,M,0
915,808,Kalpit Kota,21,M,0
916,810,Bishakha Ahluwalia,58,F,0
917,812,Gavin Thaker,56,M,0
918,813,Hritik Kala,33,M,0
919,814,Chameli Sha,16,F,0
920,814,Arya Uppal,51,F,0
921,815,Liam Dhar,50,M,0
922,816,Daksh Goyal,17,M,0
923,816,Dhriti Jain,57,F,0
924,816,Omya Kalla,56,F,0
925,818,Michael Mitra,30,M,0
926,820,Upadhriti Shanker,28,F,0
927,820,Anusha Bhatt,85,F,0
928,821,Ishanvi Nagarajan,14,F,0
929,822,Chasmum Bedi,13,F,0
930,823,Sanya Merchant,46,F,0
931,824,Jacob Acharya,26,M,0
932,825,Upasna Pathak,13,F,0
933,826,Harrison Majumdar,52,M,0
934,829,Chatresh Gour,8,M,0
935,830,Vasudha Swamy,20,F,0
936,831,Qabil Pillai,36,M,0
937,832,Keya Mistry,84,F,0
938,833,Naveen Manne,83,M,0
939,833,Laban Kuruvilla,84,M,0
940,833,Libni Sandhu,76,F,0
941,835,Charita Sachdeva,20,F,0
942,835,Nachiket Dhingra,49,M,0
943,836,Arjun Wason,11,M,0
944,836,Aarini Swaminathan,44,F,0
945,837,Gaurika Gupta,53,F,0
946,837,Bhanumati Bhattacharyya,39,F,0
947,840,Quincy Pradhan,85,M,0
948,841,Ansh Rajan,65,M,0
949,842,Pratyush Sahota,84,M,0
950,842,Siya Naidu,59,F,0
951,843,Aradhana Rattan,68,F,0
952,843,Eesha Borde,26,T,0
953,844,Xiti Khatri,12,F,0
954,845,Amara Sule,41,F,0
955,846,Yadavi Varkey,59,F,0
956,847,Isha Brar,66,F,0
957,848,Rachit Dube,55,M,0
958,849,Eiravati Narang,62,F,0
959,850,Ridhi Kohli,38,F,0
960,851,Christopher Arora,43,M,0
961,852,Radha Sengupta,24,F,0
962,853,Tarak Acharya,63,M,0
963,854,Dalbir Pal,23,M,0
964,855,Kritika Dasgupta,2,T,0
965,856,Mason Shankar,38,M,0
966,856,Yagnesh Narang,49,M,0
967,857,Ekta Madan,80,F,0
968,858,Deepa Grewal,1,F,0
969,859,Idika Borra,84,F,0
970,860,Sudiksha Chaudhary,11,F,0
971,861,Jhalak Sabharwal,50,F,0
972,862,Shivansh Randhawa,67,M,0
973,863,Janya Chokshi,50,F,0
974,864,Balendra Divan,22,M,0
975,865,Yadavi Iyengar,37,F,0
976,866,Yash Setty,71,M,0
977,868,Noah Mital,70,M,0
978,869,Onkar Golla,76,M,0
979,869,Rachana Pal,80,F,0
980,870,Hamsini Tara,68,F,0
981,870,Forum Nagarajan,43,F,0
982,871,Jai Dhar,42,M,0
983,872,Timothy Bora,21,M,0
984,873,Chatura Sura,64,M,0
985,874,Yatin Cherian,21,M,0
986,875,Anay Naidu,53,M,0
987,876,Daniel Bobal,11,M,0
988,876,Mitesh Nazareth,69,M,0
989,877,Falan Ahluwalia,53,M,0
990,879,Aarini Rege,84,F,0
991,880,Riya Sheth,9,F,0
992,881,Vedhika Chopra,67,F,0
993,882,Idika Brar,13,F,0
994,882,Lakshit Dass,27,M,0
995,884,Ethan Pandey,54,M,0
996,884,Bahadurjit More,61,M,0
997,885,Eta Dhawan,44,F,0
998,886,Gaurika Barad,37,F,0
999,887,Vedant Nayar,25,M,0
1000,889,Chandresh Gara,82,M,0
1001,889,Ekalinga Chawla,45,M,0
1002,890,Yauvani Bhatia,26,T,1
1003,891,Leela Prabhu,64,F,0
1004,892,Jasmit Dubey,14,F,0
1005,893,Girik Parmar,36,M,0
1006,895,Manan Sridhar,26,M,0
1007,895,Michael Dhar,34,M,0
1008,895,Aachal Gour,31,F,0
1009,896,Chandani Ahuja,69,F,0
1010,897,Aarna Virk,32,F,0
1011,898,Peter Om,21,M,0
1012,899,Timothy Garg,42,M,0
1013,899,Veer Pandey,41,M,0
1014,900,Janya Ganguly,20,F,0
1015,901,Tanveer Gade,69,M,0
1016,901,Devika Trivedi,43,T,1
1017,904,Libni Lal,17,F,0
1018,905,Oviya Mishra,79,F,0
1019,906,Caleb Bawa,80,M,0
1020,907,Jalsa Jaggi,13,F,0
1021,908,Tripti Chadha,80,F,1
1022,909,Gayathri Balay,29,F,0
1023,910,Dayita Chaudhary,71,F,0
1024,914,Hitesh Kapur,14,M,0
1025,914,Gaurika Chakraborty,44,F,0
1026,915,Upasna Dixit,40,F,0
1027,916,Warhi Raj,11,F,0
1028,917,Divya Panchal,62,F,0
1029,917,Vaishnavi Agate,25,F,0
1030,917,Urvi Sekhon,83,F,0
1031,918,Pranav Sunder,76,M,0
1032,919,Veda Basu,53,F,0
1033,920,Xalak Guha,49,F,0
1034,920,Upadhriti Mukhopadhyay,2,F,0
1035,920,Utkarsh Ray,9,M,0
1036,921,Gayathri Yogi,33,F,0
1037,922,Chaaya Din,30,F,0
1038,923,Dayita Jaggi,66,F,0
1039,924,Imaran Garg,23,M,0
1040,924,Lohit Savant,29,M,0
1041,925,Brinda Narayanan,26,F,0
1042,926,Aarini Srinivasan,8,F,0
1043,927,Karan Divan,73,M,0
1044,928,Timothy Ahuja,58,M,0
1045,929,Ekansh Khurana,37,M,0
1046,930,Nandini Soni,1,F,0
1047,931,Manthan Merchant,35,M,0
1048,933,Riya Dani,46,F,0
1049,934,Garima Chakraborty,25,F,0
1050,936,Barkha Dasgupta,17,F,0
1051,937,Nidra Wagle,44,F,0
1052,938,Rehaan Malhotra,56,M,0
1053,940,Anita Sahni,79,F,0
1054,940,Ekalinga Chander,80,M,0
1055,942,Daksh Pradhan,85,M,0
1056,944,Reyansh Raghavan,73,M,0
1057,944,Harish Devi,34,M,0
1058,944,Vidhi Ray,26,F,0
1059,945,Pranav Lata,32,M,0
1060,945,Avi Khare,59,M,0
1061,945,Ria Wali,79,F,0
1062,946,Harrison Dua,62,M,0
1063,948,Shaurya Ranganathan,54,M,0
1064,949,Abeer Sankaran,85,M,0
1065,949,Zaitra Chad,71,F,0
1066,950,Qadim Hans,43,M,1
1067,951,Oeshi Mistry,52,F,0
1068,951,Indira Deep,65,F,0
1069,952,Vinaya Lad,33,F,0
1070,954,Kai Bhandari,58,M,0
1071,955,Brijesh Narayanan,39,M,0
1072,955,Vansha Issac,7,F,0
1073,957,Darsh Chahal,41,M,0
1074,958,Devika Nori,21,F,0
1075,959,Waida Kulkarni,65,F,0
1076,960,Abhimanyu Goda,71,M,0
1077,960,Ira Menon,75,F,0
1078,961,Upasna Uppal,27,F,0
1079,963,Chameli Buch,36,F,0
1080,963,Deepa Vasa,26,F,0
1081,964,Maanas Maharaj,25,M,0
1082,966,Devika Rai,47,F,0
1083,967,Anusha Yogi,41,F,0
1084,968,Mitesh Singh,42,M,0
1085,968,Champak Dugal,63,M,0
1086,969,Saksham Varma,19,M,0
1087,970,Balhaar Sarraf,56,M,0
1088,971,Falak Patil,31,F,0
1089,972,Fariq Dayal,14,M,0
1090,973,Sanya Chacko,52,F,0
1091,974,Suhani Sampath,37,F,0
1092,974,Ishaan Parmar,58,M,0
1093,974,Victor Naidu,23,M,0
1094,975,Ojas Reddy,85,M,0
1095,976,Raagini Lala,18,F,0
1096,977,Dalbir Minhas,21,M,0
1097,978,Tamanna Chadha,36,F,0
1098,980,Charles Karnik,15,M,0
1099,980,Lakshit Vasa,9,M,0
1100,981,Baljiwan Chahal,20,M,0
1101,983,Arjun Nath,46,M,0
1102,987,Idika Mannan,26,F,0
1103,988,Chanchal Mangal,82,F,0
1104,989,Joshua Sarkar,19,M,0
1105,990,Prisha Ganesh,82,F,0
1106,991,Tripti Badal,46,F,0
1107,992,Rachana Majumdar,75,F,0
1108,993,Pavani Bhavsar,44,F,0
1109,994,Suhani Nazareth,28,F,0
1110,995,Brijesh Tak,24,M,0
1111,995,Champak Reddy,38,M,0
1112,1001,Adweta Chauhan,29,F,0
1113,1002,Wakeeta Arora,85,F,0
1114,1003,Sai Bawa,6,F,0
1115,1004,Siya Nagar,19,F,0
1116,1005,Lohit Gole,7,M,0
1117,1008,Jason Subramaniam,35,M,0
1118,1009,Sathvik Tailor,5,M,0
1119,1009,Ayaan Thaker,2,M,0
1120,1010,George Kari,54,M,0
1121,1011,Tripti Wason,31,F,0
1122,1012,Udyati Brar,77,F,0
1123,1012,Chaman Pillay,33,F,0
1124,1013,Chaitaly Bava,11,F,0
1125,1014,Hiral Loke,37,F,0
1126,1015,Aarnav Thaman,23,M,0
1127,1016,Vasana Amble,39,F,0
1128,1016,Tanay Chawla,42,M,0
1129,1018,Eta Iyengar,69,F,0
1130,1019,Chandresh Sur,42,M,0
1131,1019,Imaran Kari,8,M,0
1132,1020,Bhavika Sachar,66,F,0
1133,1022,Vasudha Choudhary,60,F,0
1134,1024,Lakshmi Morar,37,F,0
1135,1025,Saanvi Prashad,61,F,0
1136,1026,Vidhi Sandhu,39,F,0
1137,1027,Yatan Chakraborty,19,M,0
1138,1027,Wishi Ranganathan,35,F,0
1139,1028,Anya Pillai,38,F,0
1140,1029,Nathaniel Hari,34,M,0
1141,1030,Harshil Dube,8,M,0
1142,1031,Bhavani Manda,79,F,0
1143,1032,William Nigam,21,M,0
1144,1033,Meghana Om,83,F,0
1145,1033,Yatan Gole,42,M,0
1146,1034,Yug Suresh,3,M,0
1147,1034,Manya Dalal,67,F,0
1148,1035,Ranbir Chandra,31,M,0
1149,1036,Adya Ravi,19,F,0
1150,1037,Qadim Ganesh,19,M,0
1151,1038,Hemal Deol,63,F,0
1152,1039,Tamanna Guha,6,F,0
1153,1039,Anthony Dalal,54,M,0
1154,1039,Charvi Tripathi,37,F,0
1155,1040,Urmi Gala,26,F,0
1156,1041,Nicholas Chaudhuri,10,M,0
1157,1042,Jai Bhatti,49,M,0
1158,1043,Laksh Talwar,13,M,0
1159,1044,Jalsa Dar,67,F,0
1160,1045,Niharika Pal,16,F,0
1161,1045,Rachit Raju,34,M,0
1162,1046,Balveer Kamdar,48,M,0
1163,1047,Hredhaan Bora,59,M,0
1164,1049,Ryan Suri,76,M,0
1165,1050,Falan Hora,56,M,0
1166,1051,Raghav Pandey,71,M,0
1167,1052,Jacob Jain,50,M,0
1168,1053,Peter Sahota,67,M,0
1169,1053,Nirja Sethi,26,F,0
1170,1054,Oliver Iyengar,60,M,0
1171,1055,Chatresh Dora,42,M,0
1172,1055,Wridesh Borah,65,M,0
1173,1056,Darika Nayar,51,F,0
1174,1056,Upkaar Kohli,47,M,0
1175,1056,Saksham Bhasin,40,M,0
1176,1057,Zayan Ravi,69,M,0
1177,1058,Ikbal Palla,83,M,0
1178,1060,Vrishti Sharaf,3,F,0
1179,1061,Vedant Bansal,8,M,0
1180,1062,Elijah Bedi,37,M,0
1181,1063,Upadhriti Lanka,46,F,0
1182,1064,Bhavika Bumb,41,F,0
1183,1066,Odika Chand,41,F,0
1184,1066,Libni Nadkarni,39,F,0
1185,1067,Robert Roy,46,M,0
1186,1069,Ekiya Barad,75,F,0
1187,1069,Maanas Devan,84,M,0
1188,1069,Geetika Date,29,F,0
1189,1070,Zansi Chander,4,F,0
1190,1070,Chameli Sagar,21,F,0
1191,1070,Jackson Divan,59,M,0
1192,1072,Panini Bawa,66,F,0
1193,1073,Vansha Deep,60,F,0
1194,1074,Rohan Chakrabarti,35,M,0
1195,1075,Neel Pillay,3,M,0
1196,1076,Varsha Mander,45,F,0
1197,1077,Tanvi Misra,28,T,0
1198,1078,Upadhriti Nath,28,F,0
1199,1079,Alexander Walla,55,M,0
1200,1080,Isha Iyer,34,F,0
1201,1081,Kala Bhatti,18,T,0
1202,1082,Hritik Bhatnagar,75,M,0
1203,1084,Anamika Kade,29,F,0
1204,1085,Nicholas Kade,76,M,0
1205,1087,Varenya Khalsa,23,F,0
1206,1088,Aadi Vaidya,17,M,0
1207,1089,Gabriel Kota,37,M,0
1208,1090,Fitan Prasad,23,M,0
1209,1091,Shivani Bera,55,F,0
1210,1093,Bhavani Tandon,45,F,0
1211,1094,Robert Kurian,33,M,0
1212,1095,Yash Raj,33,M,0
1213,1096,Omya Singh,72,F,0
1214,1097,Lohit Padmanabhan,45,M,0
1215,1098,Balhaar Setty,66,M,0
1216,1100,Advika Chahal,82,F,0
1217,1100,Xalak Bhargava,25,F,0
1218,1102,Faqid Sunder,60,M,0
1219,1103,Yachana Basu,75,F,0
1220,1103,Chakradev Sankaran,59,M,0
1221,1104,Nimrat Mander,62,T,0
1222,1105,Chaitaly Sagar,28,F,0
1223,1105,Raagini Gara,76,F,0
1224,1106,Yasti Uppal,22,F,0
1225,1107,Andrew Narasimhan,80,M,0
1226,1108,Ekalinga Loke,29,M,0
1227,1108,Ucchal Zacharia,31,F,0
1228,1108,Gauri Sura,55,F,0
1229,1109,Tripti Shah,20,F,0
1230,1109,Dakshesh Prasad,14,M,0
1231,1109,Pavani Mital,33,F,0
1232,1110,Yatan Pandya,72,M,0
1233,1110,Girindra Khanna,31,M,0
1234,1111,Omaja De,62,F,0
1235,1111,Abeer Pillai,57,M,0
1236,1112,Ati Chand,74,F,0
1237,1112,Daksha Gola,52,F,0
1238,1113,Rachana Tara,40,F,0
1239,1114,Megha Aurora,49,F,0
1240,1115,Zayyan Saha,30,M,0
1241,1115,Vritti Wali,81,F,0
1242,1116,Urishilla Sodhi,65,F,0
1243,1119,Zaid Chaudhry,38,M,0
1244,1120,Jyoti Kara,23,F,0
1245,1122,Aarnav Hegde,19,M,0
1246,1123,Udarsh Chada,80,M,0
1247,1124,Wazir Mandal,34,M,0
1248,1127,Samar Bhardwaj,77,M,0
1249,1128,Faras Khanna,32,M,0
1250,1129,Suhani Narain,18,F,1
1251,1130,Raghav Lal,85,M,0
1252,1131,Banjeet Sachar,11,M,0
1253,1132,Gaurika Tiwari,39,F,0
1254,1133,Zaid Madan,1,M,0
1255,1134,Sai Sastry,27,M,0
1256,1136,Ekapad Kaur,32,M,0
1257,1137,Nilima Dasgupta,79,F,0
1258,1138,Yashasvi Kadakia,32,F,0
1259,1139,Chatresh Sahni,72,M,0
1260,1139,Hamsini Kapoor,1,F,0
1261,1139,Ranveer Sankaran,40,M,0
1262,1140,Yatan Bawa,1,M,0
1263,1141,Pranit Babu,1,M,0
1264,1143,Dev Narayan,42,M,0
1265,1144,Chakrika Chad,15,F,0
1266,1145,Bhavika Modi,75,F,0
1267,1146,Max Banerjee,12,M,0
1268,1147,Krishna Pau,55,M,0
1269,1147,Eta Karpe,30,F,0
1270,1147,Indali Nori,43,F,0
1271,1148,Qushi Ramakrishnan,54,F,0
1272,1149,Oviya Buch,41,F,0
1273,1150,Girindra Walla,81,M,0
1274,1150,Tanay Kadakia,16,M,0
1275,1150,Advik Palla,69,M,0
1276,1151,Oeshi Bandi,66,F,0
1277,1152,Ranveer Misra,27,M,0
1278,1152,Radha Chahal,57,F,0
1279,1156,Luke Deol,59,M,0
1280,1157,Vanya Chaudhuri,73,T,0
1281,1157,Nathan Kalla,20,M,0
1282,1158,Daksh Bedi,16,M,0
1283,1160,Anthony Rao,5,M,0
1284,1161,Qabil Sridhar,18,M,0
1285,1161,Harsh Chadha,2,M,0
1286,1162,Jhalak Nazareth,53,F,0
1287,1163,Ijaya Yogi,13,F,0
1288,1164,Vedika Taneja,35,F,0
1289,1165,Tejas Natarajan,1,M,0
1290,1166,Turvi Majumdar,74,F,0
1291,1168,Diya Dhar,23,F,0
1292,1169,Yuvraj Raghavan,4,M,0
1293,1170,Ikbal Suresh,4,M,0
1294,1171,Ishita Toor,10,F,0
1295,1171,Ekaja Rajan,42,F,0
1296,1172,Yauvani Sem,44,F,0
1297,1173,Eiravati Wagle,71,F,0
1298,1174,Prisha Hans,73,F,0
1299,1177,Upasna Taneja,38,F,0
1300,1178,Gaurangi Parmer,17,F,0
1301,1181,Imaran Sastry,22,M,0
1302,1182,Aarna Kakar,63,F,0
1303,1182,Udyati Manne,79,F,0
1304,1183,Ishanvi Luthra,11,F,0
1305,1184,Ansh Savant,81,M,0
1306,1185,Bina Parikh,43,F,0
1307,1185,Zarna Dass,33,F,0
1308,1186,Vasatika Raja,10,F,0
1309,1186,Mohini Dar,60,F,0
1310,1187,Faqid Keer,83,M,0
1311,1187,Ranbir Bhargava,36,M,0
1312,1189,Max Bhatia,21,M,0
1313,1190,Avni Tak,77,F,0
1314,1191,Yasti Varma,72,F,0
1315,1192,Xavier Deep,72,M,0
1316,1193,Vasana Roy,20,F,0
1317,1194,Upma Gole,58,F,0
1318,1195,Ekaraj Chaudhuri,78,M,0
1319,1196,Reva Manne,48,F,0
1320,1197,Karan Ramanathan,42,M,0
1321,1197,Xalak Solanki,48,F,0
1322,1198,Watika Lad,54,F,0
1323,1201,Anika Badami,26,F,0
1324,1202,Warda Sane,47,F,0
1325,1203,Gautami Lanka,16,F,0
1326,1204,Timothy Verma,51,M,0
1327,1204,Caleb Ramakrishnan,60,M,0
1328,1205,Diya Bajaj,23,F,0
1329,1206,Warjas Dhaliwal,21,M,0
1330,1206,Nilima Keer,66,F,0
1331,1207,Benjamin Parmar,49,M,0
1332,1208,Ria Ray,57,F,0
1333,1209,Devika Kata,46,F,0
1334,1210,Siddharth Gupta,58,M,0
1335,1210,Chatresh Mann,51,M,0
1336,1210,Anika Vala,34,F,0
1337,1211,Bhavini Sarma,46,F,0
1338,1212,Samesh Thakur,71,M,0
1339,1213,Kavya Nagy,57,F,0
1340,1213,Meghana Dhingra,58,F,0
1341,1214,Nikita Dass,83,F,0
1342,1214,Nathan Rau,68,M,0
1343,1215,Yuvraj Yadav,15,M,0
1344,1216,Chameli Majumdar,43,F,0
1345,1217,Jackson Chahal,40,M,0
1346,1218,Brinda Patel,2,F,0
1347,1219,Upadhriti Jani,17,F,0
1348,1220,Ekavir Sant,13,M,0
1349,1221,Ikshita Jaggi,76,F,0
1350,1222,Veda Khare,13,F,0
1351,1222,Reva Sami,72,F,0
1352,1223,Ati Mani,75,F,0
1353,1224,Ikbal Kata,42,M,0
1354,1224,Gagan More,43,M,0
1355,1224,Jagat Thaman,13,M,0
1356,1225,Chaman Kalita,54,F,0
1357,1226,Xalak Gaba,57,F,0
1358,1227,Daniel Gole,60,M,0
1359,1228,Yashica Kibe,61,F,0
1360,1229,Reva Wable,40,F,0
1361,1229,Rohan Batta,50,M,0
1362,1230,Gabriel Suresh,14,M,0
1363,1231,Mugdha Konda,64,F,0
1364,1232,Xiti Kade,67,F,0
1365,1233,Damini Amble,83,F,0
1366,1235,Yauvani Saraf,46,F,0
1367,1237,Max Goswami,53,M,0
1368,1238,Urvashi Sha,8,F,0
1369,1238,Amruta Pillay,50,F,0
1370,1239,Neel Dhar,48,M,0
1371,1240,Widisha Bava,51,F,0
1372,1242,Nicholas Om,69,M,0
1373,1243,Siddharth Nath,38,M,0
1374,1244,Shaurya Pillay,26,M,0
1375,1245,Qadim Kara,17,M,0
1376,1246,Charan Dada,58,M,0
1377,1247,Abhiram Varghese,42,M,0
1378,1247,Chasmum Dubey,20,F,0
1379,1248,Alka Soman,85,F,0
1380,1249,Joshua Mukhopadhyay,59,M,0
1381,1250,Faqid Nagi,55,M,0
1382,1251,Chakradhar Buch,85,M,0
1383,1252,Udant Nagarajan,83,M,0
1384,1253,Vedika Narang,52,F,0
1385,1254,Rushil Manne,45,M,0
1386,1255,Dhriti Raja,74,F,0
1387,1255,Gaurav Chad,66,M,0
1388,1256,Orinder Vasa,84,M,0
1389,1257,Lajita Karnik,48,F,0
1390,1258,Nathan Gulati,59,M,0
1391,1259,Vrishti Varughese,43,F,0
1392,1260,Shaurya Oza,73,M,0
1393,1262,Jairaj Tara,59,M,0
1394,1262,Indira Jani,15,F,0
1395,1263,Chanakya Kant,57,M,0
1396,1264,Lajita Choudhry,17,F,0
1397,1265,Lucky Mukhopadhyay,15,M,0
1398,1266,Adweta Gour,24,T,0
1399,1267,Tanveer Talwar,62,M,0
1400,1267,Aditya Agarwal,62,M,0
1401,1268,Inaya Gupta,85,F,0
1402,1268,Barkha Wable,36,F,0
1403,1269,Ayushman Cheema,82,M,0
1404,1270,Rachit Buch,73,M,0
1405,1271,Nakul Dash,47,M,0
1406,1272,Zayan Chahal,44,M,0
1407,1272,Aarini Bal,35,F,0
1408,1273,Gopal Divan,3,M,0
1409,1274,Bhanumati Brahmbhatt,5,F,0
1410,1275,Fiyaz Kunda,28,M,0
1411,1276,Yachana Ghosh,50,F,0
1412,1277,Yamini Patil,69,F,0
1413,1278,William Prashad,17,M,0
1414,1279,Netra Rau,22,F,0
1415,1280,Ekta Bahri,60,F,0
1416,1280,Alexander Radhakrishnan,84,M,0
1417,1282,Nilima Luthra,18,F,0
1418,1283,Pahal Mukherjee,11,F,0
1419,1285,Theodore Dewan,39,M,0
1420,1285,Triveni Ray,43,F,0
1421,1285,Vedika Karnik,21,F,0
1422,1286,Upadhriti Choudhary,76,T,0
1423,1287,Watika Sahota,17,F,0
1424,1287,Praneel Mangal,60,M,0
1425,1288,Ubika Menon,44,F,0
