AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
709,399,Nathan Naik,38,M,A2
710,400,Zaid Mallick,55,M,A1
711,400,Tanay Batra,50,M,A2
712,401,Jagdish Kara,35,M,A1
713,402,Banjeet Dasgupta,18,M,A1
714,403,Krishna Lall,62,M,A1
715,404,Balendra Mahal,45,M,A1
716,404,Anay Pall,27,M,A2
717,404,Darsh Krish,35,M,A3
718,405,K Sane,41,M,A1
719,405,Laban Bera,51,M,A2
720,406,Tejas Nigam,20,M,A1
721,406,Henry Mangal,33,M,A2
722,407,Caleb Mukhopadhyay,48,M,A1
723,408,Jairaj Chada,28,M,A1
724,409,Dominic Kunda,37,M,A1
725,409,Tripti Mane,19,F,A2
726,409,Zayan Balan,51,M,A3
727,409,Bachittar Kanda,64,M,A4
728,410,Elijah Shukla,16,M,A1
729,410,Darpan Din,43,M,A2
730,410,Ayushman Shere,41,M,A3
731,411,M. Singh,26,M,A1
732,411,J. Sinha,34,M,A2
733,411,Frederick Bandi,62,M,A3
734,412,Giris Solanki,54,M,A1
735,412,O. Sachdev,30,F,A2
736,412,Kabir Sane,41,M,A3
737,413,Y Talwar,52,F,A1
738,414,Qadim Dalal,17,M,A1
739,414,Vedant Nagar,26,M,A2
740,415,Wridesh Acharya,42,M,A1
741,415,Aadi Varma,39,M,A2
742,416,Isaac Shan,32,M,A1
743,417,Odika Sachdew,29,F,A1
744,418,Pranit Munshi,38,M,A1
745,418,Qasim Aurora,65,M,A2
746,419,Yahwi Talwar,52,F,A1
747,420,Maya Dube,38,F,A1
748,421,Indrajit Oommen,34,M,A1
749,422,Manthan Chand,57,M,A1
750,422,Shaurya Parmer,56,M,A2
751,423,I Taneja,58,F,A1
752,423,Nachiket Ahluwalia,18,M,A2
753,424,D Gola,49,M,A1
754,425,Wazir Sura,22,M,A1
755,426,Megha Divan,25,F,A1
756,427,Om wenkataraman,23,M,A1
757,428,R. Dasgupta,34,M,A1
758,429,J Chada,27,M,A1
759,430,Chatura Bajaj,30,M,A1
760,431,Jeremiah Pandit,27,M,A1
761,432,Lohit Naidu,42,M,A1
762,433,Madhav Sharaf,41,M,A1
763,434,Fitan Raval,22,M,A1
764,435,Nathan Ravi,18,M,A1
765,436,Bahadurjit Merchant,40,M,A1
766,437,David Pal,16,M,A1
767,438,Warinder Khanna,42,M,A1
768,438,Theodore Bera,51,M,A2
769,439,Ronith Gupta,64,M,A1
770,439,Zashil Modi,58,M,A2
771,440,Balvan Iyer,58,M,A1
772,441,Kalpit Hayre,20,M,A1
773,442,Umang Joshi,40,M,A1
774,443,Om Venkataraman,24,M,A1
775,444,Chandresh Parsa,33,M,A1
776,445,Wridesh Sood,23,M,A1
777,446,Jagdish Shenoy,52,M,A1
778,447,Elijah Patel,39,M,A1
779,448,Benjamin Modi,44,M,A1
780,448,Caleb Oak,37,M,A2
781,448,Harish Kumer,38,M,A3
782,449,Gautam Dutt,44,M,A1
783,450,Gopal Hans,31,M,A1
784,450,Mohini Pillai,45,F,A2
785,451,Shivansh Bajwa,21,M,A1
786,452,Yashvi Varkey,55,F,A1
787,452,L. Bora,21,M,A2
788,452,Azad Mallick,26,M,A3
789,452,Chatresh Deol,37,M,A4
790,453,Thomas Singh,32,M,A1
791,454,Tanish Salvi,52,M,A1
792,455,Ethan Issac,52,M,A1
793,455,Triya Wali,35,F,A2
794,456,Rusil Dasgupta,33,M,A1
795,456,Naksh Narula,40,M,A2
796,457,Jagvi Bhavsar,21,F,A1
797,458,Fiyaz Kamdar,41,M,A1
798,459,Upasna Merchant,50,F,A1
799,460,Nil Bhasin,39,M,A1
800,460,Chanakya Pandit,16,M,A2
801,461,Girindra Dua,21,M,A1
802,462,Yug Raju,44,M,A1
803,462,Faraj Sathe,43,M,A2
804,462,Finn Bal,62,M,A3
805,463,Guneet Suresh,47,M,A1
806,463,Rehaan Sur,28,M,A2
807,464,Christopher Dhar,41,M,A1
808,464,Umang Venkataraman,48,M,A2
809,465,Rohan Oommen,29,M,A1
810,465,Anay Sant,46,M,A2
811,466,Dakshesh Banerjee,50,M,A1
812,467,Balvan Chaudhari,41,M,A1
813,467,N Dar,36,M,A2
814,467,Balendra Borah,27,M,A3
815,467,Tanveer Parsa,38,M,A4
816,468,Balendra Varty,26,M,A1
817,468,Umang Oza,18,M,A2
818,469,Lakshit Sawhney,16,M,A1
819,470,Deepa Koshy,55,F,A1
820,471,Anirudh Rajan,42,M,A1
821,471,Rohan Bala,38,M,A2
822,472,Dakshesh Rau,62,M,A1
823,472,Advay Lall,34,M,A2
824,473,Maanav Prashad,44,M,A1
825,474,A Jha,56,M,A1
826,474,C Purohit,30,M,A2
827,475,Gauri kare,56,F,A1
828,475,Agastya Chowdhury,28,M,A2
829,475,Owen Saha,28,M,A3
830,476,Rehaan Parikh,34,M,A1
831,477,Fitan Rawal,22,M,A1
832,478,Bakhshi Sha,40,M,A1
833,479,Y Lalla,44,M,A1
834,479,L. Kanda,42,M,A2
835,480,Theodore Boase,17,M,A1
836,480,Rohan Menon,43,M,A2
837,481,Ayaan Buch,19,M,A1
838,481,Bahadurjit Parekh,52,M,A2
839,482,Chaitanya Mannan,54,M,A1
840,482,Arin Sathe,56,M,A2
841,483,Agastya Chowdhury,28,M,A1
842,483,R Lala,48,M,A2
843,484,Zayan Ratti,56,M,A1
844,484,Jairaj Suresh,64,M,A2
845,484,Farhan Bakshi,42,M,A3
846,485,Om Venkataraman,23,M,A1
847,485,saurya Pillay,46,M,A2
848,485,Jackson Sarna,50,M,A3
849,486,Megha Chaudhari,36,T,A1
850,486,T. Vora,29,M,A2
851,486,Balendra Baria,37,M,A3
852,486,Yauwani Ray,30,F,A4
853,487,Simon Pai,63,M,A1
854,488,Laban Bera,52,M,A1
855,489,I. Taneja,56,F,A1
856,490,Harish Natt,43,M,A1
857,491,V. Saha,47,M,A1
858,491,Frederick Sur,46,M,A2
859,492,Jackson Dass,18,M,A1
860,493,Ekaraj Peri,20,M,A1
861,494,Nathaniel Wali,62,M,A1
862,495,Kalpit Mann,44,M,A1
863,496,Chandran More,18,M,A1
864,497,Jai Karan,27,M,A1
865,497,Christopher Chand,56,M,A2
866,497,Abdul Bhatti,51,M,A3
867,498,Timothy Cherian,18,M,A1
868,498,N Kanda,29,M,A2
869,499,Raghav Halder,38,M,A1
870,499,Charan Kothari,35,M,A2
871,499,E Peri,18,M,A3
872,499,Irya Taneja,56,F,A4
873,500,Krish Nadkarni,34,M,A1
874,501,Balvan Sarraf,38,M,A1
875,501,Chandran More,18,M,A2
876,501,Farhan Goda,58,M,A3
877,502,Hitesh Karnik,44,M,A1
878,502,Falan Vig,32,M,A2
879,503,Pranav Gandhi,47,M,A1
880,503,Fiyaz Ramakrishnan,56,M,A2
881,504,Jairaj Pandey,65,M,A1
882,505,Nathan Tak,47,M,A1
883,505,Matthew Rao,46,M,A2
884,506,Warinder Bajaj,41,M,A1
885,507,Haris Anand,24,M,A1
886,507,Matthew Sridhar,62,M,A2
887,508,Hredhaan Mutti,22,M,A1
888,508,I Taneja,57,F,A2
889,509,Ayushman Nair,34,M,A1
890,510,Sathvik Saraf,50,M,A1
891,511,I Taneja,56,F,A1
892,512,Chandresh Basu,37,M,A1
893,513,Gopal Hans,31,M,A1
894,514,Wyatt Jain,59,M,A1
895,515,Faris Mital,40,M,A1
896,515,Hemang Mall,35,M,A2
897,515,Faqid Mukhopadhyay,17,M,A3
898,515,Pooja Dara,62,T,A4
899,516,G Ben,20,M,A1
900,517,Dhruv Narasimhan,25,M,A1
901,517,Warinder Varkey,41,M,A2
902,518,Rudra Lalla,33,M,A1
903,519,Aryan Madan,30,M,A1
904,520,Quincy Ganesh,56,M,A1
905,521,Chandran Parekh,21,M,A1
906,521,Rayaan Kohli,41,M,A2
907,522,Zayyan Bahl,52,M,A1
908,522,Wriddhish Modi,20,M,A2
909,523,Advaith Oak,23,M,A1
910,524,Kalpit Hayre,19,M,A1
911,524,Sachi Apte,57,F,A2
912,524,Dakshesh Gala,62,M,A3
913,525,Onveer Tank,20,M,A1
914,526,Pranit Narang,55,M,A1
915,527,Oliver Ramanathan,27,M,A1
916,528,Rayaan Dey,37,M,A1
917,529,Gaurav Gulati,46,M,A1
918,529,Faras Kale,56,M,A2
919,530,Wridesh Raval,53,M,A1
920,530,Girish Raval,54,M,A2
921,531,F. Raval,20,M,A1
922,531,Isaac Basu,65,M,A2
923,532,Lucky Yogi,26,M,A1
924,532,R. Shenoy,26,M,A2
925,533,Wridesh Rajagopal,21,M,A1
926,534,Qadim Dalal,16,M,A1
927,534,Mitesh Chana,19,M,A2
928,535,R. Kohli,41,M,A1
929,535,Balveer Mane,58,M,A2
930,535,Darsh Mangal,56,M,A3
931,536,Jackson Oak,44,M,A1
932,536,Aarnav Chhabra,45,M,A2
933,536,Lucky Devan,20,M,A3
934,537,Fariq Mahal,60,M,A1
935,537,Laksh Bora,20,M,A2
936,538,Ekaraj Shere,33,M,A1
937,538,Laksh Patla,35,M,A2
938,539,E Gera,55,M,A1
939,540,Ubika Oza,48,F,A1
940,540,D Gola,49,M,A2
941,541,J Chada,30,M,A1
942,542,Dakshesh Sridhar,31,M,A1
943,543,Fitan Raval,22,M,A1
944,544,Gopal Nadig,29,M,A1
945,544,Nitesh Bora,20,M,A2
946,544,Chakradev Pingle,18,M,A3
947,545,Luke Menon,27,M,A1
948,546,Laban Bera,51,M,A1
949,547,Onkar Saran,51,M,A1
950,547,Kabir Sane,41,M,A2
951,548,Gopal Dewan,17,M,A1
952,549,Isaac Deshpande,57,M,A1
953,550,Shivansh Oza,48,M,A1
954,551,Tanay Merchant,34,M,A1
955,552,Ronith Keer,59,M,A1
956,553,O Sachdev,30,F,A1
957,554,I. Taneja,56,F,A1
958,555,Aditya Krishnamurthy,37,M,A1
959,556,Dalbir Gola,49,M,A1
960,557,Vincent Ramanathan,43,M,A1
961,558,Z Ratti,56,M,A1
962,559,Balendra Comar,19,M,A1
963,560,Tristan Vohra,44,M,A1
964,560,Victor Sodhi,20,M,A2
965,560,Nachiket Mahajan,29,M,A3
966,561,Zayan Ratti,56,M,A1
967,562,Ekaraj Prashad,29,M,A1
968,563,Kalpit Kurian,60,M,A1
969,563,Qadim Date,52,M,A2
970,563,Faraj Sathe,43,M,A3
971,563,Osha Dara,36,F,A4
972,564,K Sane,43,M,A1
973,565,Aarna Singh,23,F,A1
974,566,Bahadurjit Merchant,40,M,A1
975,566,Anmol Ganesan,21,M,A2
976,567,Ekbal Sunder,33,M,A1
977,568,Jacob Mall,62,M,A1
978,569,Gauri Khare,56,F,A1
979,570,C More,18,M,A1
980,570,R. Dasgupta,33,M,A2
981,571,Jeet Rastogi,21,M,A1
982,572,Raghav Hayre,65,M,A1
983,572,Gaurangi Nagy,53,F,A2
984,572,Chandresh Krish,20,M,A3
985,573,Chatura Balakrishnan,50,M,A1
986,573,Ishaan Munshi,44,M,A2
987,573,Gaurang Korpal,48,M,A3
988,573,Om D’Alia,23,M,A4
989,574,Faqid Triwedi,22,M,A1
990,574,Aayush Palla,24,M,A2
991,574,J Kapur,35,F,A3
992,575,Laksh Ganesh,61,M,A1
993,575,Amol Lanka,31,M,A2
994,576,Samuel Rana,27,M,A1
995,576,Rehaan Mander,46,M,A2
996,577,Shaurya Parmer,58,M,A1
997,578,Divya Karpe,27,F,A1
998,578,Qasim Pall,27,M,A2
999,579,Rehaan Sant,65,M,A1
1000,580,Udarsh Dash,42,M,A1
1001,580,Ekavir Vala,60,M,A2
1002,581,Chanakya Purohit,31,M,A1
1003,582,Upkaar Chokshi,50,M,A1
1004,583,Siddharth Chawla,29,M,A1
1005,583,Janya Kapur,34,F,A2
1006,583,Chatura Rai,59,M,A3
1007,583,Girish Palan,50,M,A4
1008,584,C. Purohit,31,M,A1
1009,584,Ronith Radhakrishnan,62,M,A2
1010,584,Champak Tripati,56,M,A3
1011,584,Anmol Sharma,22,M,A4
1012,585,Tripti Mane,19,F,A1
1013,585,Owen Chandra,64,M,A2
1014,586,Anmol Nair,43,M,A1
1015,586,Samuel Lala,29,M,A2
1016,587,Yuwraj Sayni,39,M,A1
1017,588,Hredhaan Pai,61,M,A1
1018,588,Ethan Raghavan,32,M,A2
1019,588,Aadi Shet,18,M,A3
1020,589,Lakshit Basu,33,M,A1
1021,589,Gaurika Balasubramanian,30,F,A2
1022,589,Nihal Shetty,51,M,A3
1023,590,Manthan Butala,25,M,A1
1024,590,Christofer De,21,M,A2
1025,591,Vansha Viswanathan,45,F,A1
1026,592,Balvan Aggarwal,60,M,A1
1027,593,Gabriel Rau,61,M,A1
1028,594,Jatin Doctor,60,M,A1
1029,594,Samesh Sanghvi,37,M,A2
1030,595,Ranveer Som,25,M,A1
1031,595,Qadim Mukherjee,25,M,A2
1032,595,Ojas Rout,18,M,A3
1033,596,Girik Bera,23,M,A1
1034,596,Guneet Suresh,46,M,A2
1035,596,Aarnav Mani,22,M,A3
1036,596,S. Banik,17,M,A4
1037,597,Diya Dass,32,F,A1
1038,597,Faqid Trivedi,21,M,A2
1039,598,Christopher De,21,M,A1
1040,598,Andrew Suresh,27,M,A2
1041,598,Ansh Rajagopalan,26,M,A3
1042,598,Om Ranganathan,36,M,A4
1043,599,Rishi Kaul,40,M,A1
1044,599,Tristan Saraf,26,M,A2
1045,600,Gaurang Shah,58,M,A1
1046,600,Warinder Kurian,54,M,A2
1047,601,Vihaan Srinivas,65,M,A1
1048,602,Yashvi Varkey,55,F,A1
1049,603,Henry Ahuja,27,M,A1
1050,604,Faraj Upadhyay,16,M,A1
1051,605,Zayan Goyal,18,M,A1
1052,606,Michael warkey,44,M,A1
1053,607,Wazir Dugal,56,M,A1
1054,608,Hemani Vig,45,F,A1
1055,609,Faraj Bora,48,M,A1
1056,610,Arjun Subramaniam,51,M,A1
1057,611,Yashvi Varkey,57,F,A1
1058,612,Nicholas Tella,37,M,A1
1059,612,Logan Sant,38,M,A2
1060,613,Rudra Banerjee,48,M,A1
1061,614,Dalbir Gola,49,M,A1
1062,615,Faras Sekhon,26,M,A1
1063,616,Balendra Bandi,24,M,A1
1064,616,Mason Chahal,52,M,A2
1065,617,Balvan Wali,34,M,A1
1066,618,Gopal Hans,31,M,A1
1067,618,Yatin Kari,63,M,A2
1068,619,Girindra Buch,49,M,A1
1069,620,Kevin Gokhale,29,M,A1
1070,621,Chandresh Saran,21,M,A1
1071,621,Kevin Balakrishnan,33,M,A2
1072,622,Sai Joshi,49,M,A1
1073,623,Naksh Vig,30,M,A1
1074,624,Theodore Kota,32,M,A1
1075,625,Kalpit Sahota,48,M,A1
1076,626,Quincy Gade,56,M,A1
1077,626,Nachiket Balakrishnan,26,M,A2
1078,627,Faqid Mann,29,M,A1
1079,628,Simon Batta,30,M,A1
1080,628,A Kashyap,48,M,A2
1081,628,Azad Mallick,26,M,A3
1082,629,Jacob De,61,M,A1
1083,629,Wyatt Din,51,M,A2
1084,629,Zaid Purohit,37,M,A3
1085,629,Brijesh Prabhakar,41,M,A4
1086,630,Chandresh Koshy,53,M,A1
1087,630,Dalbir Gola,49,M,A2
1088,630,Vamakshi Majumdar,29,F,A3
1089,631,Jeevika Narasimhan,21,F,A1
1090,631,Vihaan Sha,29,M,A2
1091,632,Faraj Datta,65,M,A1
1092,633,Nicholas Parmar,47,M,A1
1093,634,Ayushman Raju,28,M,A1
1094,635,Gopal Hans,31,M,A1
1095,636,Gavin Keer,22,M,A1
1096,637,Rushil Anne,17,M,A1
1097,638,Jacob Natarajan,37,M,A1
1098,639,Azad Mallick,26,M,A1
1099,640,Laban Patil,64,M,A1
1100,641,Lakshit Hans,55,M,A1
1101,641,Henry Kalla,62,M,A2
1102,642,Rohan Bhatia,27,M,A1
1103,642,Chatresh Sarkar,49,M,A2
1104,642,J. Sarna,50,M,A3
1105,642,Udant Dey,31,M,A4
1106,643,D Minhas,17,F,A1
1107,644,Abdul Yogi,23,M,A1
1108,645,Chanakya Purohit,33,M,A1
1109,646,Jai Yadav,42,M,A1
1110,647,Udarsh Ahluwalia,36,M,A1
1111,648,Janya Kapur,33,F,A1
1112,649,Harsh Bala,35,M,A1
1113,650,Om wenkataraman,21,M,A1
1114,650,Samaksh Mander,27,M,A2
1115,651,Maanas Sha,36,M,A1
1116,652,Mason Desai,32,M,A1
1117,653,Gaurangi Nagy,53,F,A1
1118,653,Raghav Goswami,23,M,A2
1119,654,Udant Pal,30,M,A1
1120,654,Aryan Butala,43,M,A2
1121,655,Faraj Virk,44,M,A1
1122,656,Rudra Butala,20,M,A1
1123,657,Andrew Gola,26,M,A1
1124,658,Jackson Jain,33,M,A1
1125,659,Giris Solanki,53,M,A1
1126,659,Fitan Rawal,20,M,A2
1127,660,Harshil Andra,49,M,A1
1128,661,R. Handa,20,M,A1
1129,662,Rohan Oommen,29,M,A1
1130,663,T. Saxena,38,M,A1
1131,663,Manbir Date,19,M,A2
1132,664,Wahab Padmanabhan,41,M,A1
1133,664,Zaid Krishna,22,M,A2
1134,664,Kalpit Hayre,19,M,A3
1135,665,Champak Balay,16,M,A1
1136,666,Dhriti Kala,33,F,A1
1137,666,Wyatt Rastogi,45,M,A2
1138,666,Nihal Barman,28,M,A3
1139,666,C Ganesh,27,M,A4
1140,667,Ekbal Subramanian,49,M,A1
1141,668,Rachit Doshi,46,M,A1
1142,668,Balendra Varty,22,M,A2
1143,668,Omya Kota,49,F,A3
1144,669,Yuvraj Sarraf,55,M,A1
1145,670,Veer Sangha,65,M,A1
1146,671,Hredhaan Sridhar,27,M,A1
1147,671,Laban Bahri,19,M,A2
1148,672,M Dube,38,F,A1
1149,673,Janya Kapur,35,F,A1
1150,673,Orinder Sengupta,55,M,A2
1151,673,David Brar,35,M,A3
1152,673,E Peri,18,M,A4
1153,674,Luke Sule,37,M,A1
1154,675,Maya Dube,38,F,A1
1155,675,Aarav Dasgupta,49,M,A2
1156,676,U. Oza,49,F,A1
1157,677,T Vora,28,M,A1
1158,678,Gagan Rout,22,M,A1
1159,679,Vihaan Narasimhan,51,M,A1
1160,679,Fitan Saraf,43,M,A2
1161,680,Champak Taneja,53,M,A1
1162,680,Laksh Bora,20,M,A2
1163,681,Pranaw Kamdar,29,M,A1
1164,682,Ekavir Nagarajan,45,M,A1
1165,683,Devansh Gour,42,M,A1
1166,683,L Kanda,43,M,A2
1167,683,Joshua Raju,47,M,A3
1168,684,Reva Mall,35,F,A1
1169,685,Udant Barad,46,M,A1
1170,685,Charles Ganesh,27,M,A2
1171,686,Aarnav Wadhwa,29,M,A1
1172,687,Dev Mall,60,M,A1
1173,688,U Oza,47,F,A1
1174,689,Dalbir Gola,49,M,A1
1175,689,Harrison Sachdev,41,M,A2
1176,690,Caleb Naidu,45,M,A1
1177,690,Alexander Sahni,27,M,A2
1178,690,Jagat Pandey,41,M,A3
1179,691,O. Bala,55,M,A1
1180,692,Lakshit Doctor,54,M,A1
1181,693,Ojas Barman,52,M,A1
1182,694,Nitesh Aggarwal,29,M,A1
1183,695,Advaith Zacharia,22,M,A1
1184,696,Rayaan Dar,30,M,A1
1185,696,Charan Swaminathan,28,M,A2
1186,696,Simon Karan,16,M,A3
1187,696,Sathvik Chaudhari,35,M,A4
1188,697,Ekaraj Pai,41,M,A1
1189,698,Anay Kurian,52,M,A1
1190,698,Vedant Dubey,54,M,A2
1191,699,Yadavi More,55,F,A1
1192,700,L Kanda,43,M,A1
1193,700,Praneel Kalita,50,M,A2
1194,701,C. Ganesh,26,M,A1
1195,701,Faris Thakur,41,M,A2
1196,701,Ikbal Vohra,47,M,A3
1197,701,Dev Dani,37,M,A4
1198,702,Jairaj Purohit,39,M,A1
1199,703,Yagnesh Koshy,56,M,A1
1200,704,F. Balakrishnan,56,M,A1
1201,705,M. Varkey,44,M,A1
1202,706,Samar Kunda,23,M,A1
1203,707,Peter Sachdev,52,M,A1
1204,707,Frado Chandran,23,M,A2
1205,708,T. Mane,19,F,A1
1206,709,Arjun Manda,43,M,A1
1207,710,Daksh Sunder,53,M,A1
1208,711,Aarna Singh,23,F,A1
1209,711,Harshil Sule,35,M,A2
1210,712,Advik Memon,17,M,A1
1211,712,Harish Chana,50,M,A2
1212,713,Jairaj Chada,29,M,A1
1213,713,Aarnav Chhabra,44,M,A2
1214,713,Azad Mallick,26,M,A3
1215,714,Brijesh Srinivasan,26,M,A1
1216,715,Dominic Grower,17,M,A1
1217,716,Harshil Arora,41,M,A1
1218,717,V. Majumdar,29,F,A1
1219,718,E Barad,32,M,A1
1220,719,V Majumdar,30,F,A1
1221,720,Luke Patel,26,M,A1
1222,721,Rehaan Mander,45,M,A1
1223,721,U Oza,47,F,A2
1224,722,Darsh Gulati,39,M,A1
1225,723,Lucky Kanda,40,M,A1
1226,724,Arin Dass,19,M,A1
1227,724,Jack Deo,45,M,A2
1228,725,Manan Johal,38,M,A1
1229,726,Tarak Samra,40,M,A1
1230,726,D Gola,49,M,A2
1231,727,Amol Gala,32,M,A1
1232,728,Jeet Lata,17,M,A1
1233,728,Maya Kurian,38,F,A2
1234,728,Anthony Aggarwal,64,M,A3
1235,728,A Pall,25,M,A4
1236,729,Jackson Sarna,50,M,A1
1237,730,I. Taneja,56,F,A1
1238,730,Advik Malhotra,38,M,A2
1239,730,C Purohit,31,M,A3
1240,730,S Joshi,49,M,A4
1241,731,Upkaar Chokshi,50,M,A1
1242,731,Gunit Borah,31,M,A2
1243,731,Nathaniel Menon,33,M,A3
1244,732,Elijah Varkey,34,M,A1
1245,733,Sai Lad,56,M,A1
1246,734,Naksh Seshadri,54,M,A1
1247,735,Ekansh Sami,57,M,A1
1248,736,Peter Mittal,25,M,A1
1249,737,Ishwar Nori,46,M,A1
1250,738,Rayaan Kohli,41,M,A1
1251,738,M Varkey,45,M,A2
1252,738,Azad Mallick,26,M,A3
1253,739,Manbir Pradhan,46,M,A1
1254,739,Omkaar Dani,37,M,A2
1255,739,Avi Bhattacharyya,57,M,A3
1256,740,Pranit Bose,60,M,A1
1257,741,Rudra Bakshi,54,M,A1
1258,742,Imaran Jayaraman,52,M,A1
1259,743,Jackson Mody,58,M,A1
1260,743,Chakradev Karnik,30,M,A2
1261,743,Fitan Raval,22,M,A3
1262,744,Rohan Rao,39,M,A1
1263,745,Chandran Choudhury,37,M,A1
1264,746,Darpan Chander,55,M,A1
1265,747,Jairaj Aurora,25,M,A1
1266,748,Alexander Jaggi,54,M,A1
1267,749,Brijesh Bhasin,39,M,A1
1268,750,Dhruv Gour,43,M,A1
1269,750,R Dasgupta,33,M,A2
1270,751,J. Chada,29,M,A1
1271,751,Ethan Taneja,17,M,A2
1272,752,Karan Rao,22,M,A1
1273,752,M Varkey,46,M,A2
1274,752,C. More,18,M,A3
1275,753,Ubika Oza,47,F,A1
1276,754,Shaurya Bahri,53,M,A1
1277,755,Balveer Batta,22,M,A1
1278,755,Chakradhar Patla,25,M,A2
1279,756,Onveer Subramaniam,57,M,A1
1280,757,Rachit Gera,23,M,A1
1281,757,Vasudha Pai,29,F,A2
1282,758,Manbir Chaudhari,62,M,A1
1283,758,Y Varkey,55,F,A2
1284,759,K Badal,52,M,A1
1285,759,Faraj Kale,57,M,A2
1286,760,Ekapad Chandran,31,M,A1
1287,760,Samuel Chakraborty,24,M,A2
1288,760,Kabir Sarna,33,M,A3
1289,760,Yug Zachariah,54,M,A4
1290,761,Girindra Modi,60,M,A1
1291,762,Harshil Bahri,37,M,A1
1292,762,J Kapur,35,F,A2
1293,762,Andrew Dar,57,M,A3
1294,762,Lakshit Soman,64,M,A4
1295,763,Jack Patil,44,M,A1
1296,764,Rishi Dass,27,M,A1
1297,765,Chaitaly Prabhakar,40,F,A1
1298,766,Ayaan Sur,61,M,A1
1299,767,Zashil Shukla,54,M,A1
1300,768,Veer Sengupta,17,M,A1
1301,769,G Hans,31,M,A1
1302,770,Harish Sheth,52,M,A1
1303,770,Dakshesh Hegde,46,M,A2
1304,770,Azad Mallick,26,M,A3
1305,771,I Taneja,56,F,A1
1306,772,Darpan Deshmukh,41,M,A1
1307,773,Januja Sur,41,F,A1
1308,774,O Venkataraman,23,M,A1
1309,774,Zehaan Rajagopalan,55,M,A2
1310,775,Chaytanya Sangha,22,M,A1
1311,776,Irya Garde,47,F,A1
1312,776,F. Raj,34,M,A2
1313,776,Zehaan Sangha,36,M,A3
1314,777,I. Taneja,56,F,A1
1315,778,Gavin Sabharwal,34,M,A1
1316,779,Janya Kapur,35,F,A1
1317,780,Arjun Jha,56,M,A1
1318,781,W Dugal,57,M,A1
1319,781,Jeremiah Sunder,54,M,A2
1320,781,D. Kala,35,F,A3
1321,782,A Chowdhury,28,M,A1
1322,783,Elijah Mangal,28,M,A1
1323,783,G. Suresh,46,M,A2
1324,784,Gunit Buch,38,M,A1
1325,784,Lohit Naik,54,M,A2
1326,785,Om wenkataraman,23,M,A1
1327,786,Samesh Srinivasan,31,M,A1
1328,787,Matthew Rao,46,M,A1
1329,788,Ishaan Gara,44,M,A1
1330,789,Krishna Kade,58,M,A1
1331,789,Shaurya Parmer,56,M,A2
1332,790,Chakradev Subramaniam,20,M,A1
1333,791,Frederick Warrior,65,M,A1
1334,792,Udarsh Nagy,34,M,A1
1335,793,Advaith Mandal,42,M,A1
1336,793,Chanakya Purohit,32,M,A2
1337,793,Janya Kapur,34,F,A3
1338,794,Jeremiah Thakkar,22,M,A1
1339,794,Pratyush Loyal,51,M,A2
1340,794,Imaran Sami,37,M,A3
1341,795,Zayyan Sahota,54,M,A1
1342,796,Christopher Garde,38,M,A1
1343,796,Udant Korpal,40,M,A2
1344,797,L Bera,51,M,A1
1345,797,Upasna Kumar,26,F,A2
1346,798,Wahab Bahl,34,M,A1
1347,799,Aarav Bawa,37,M,A1
1348,799,Arin Puri,49,M,A2
1349,800,Gopal Hans,31,M,A1
1350,800,Frederick Kaul,32,M,A2
1351,800,Aadi Lad,47,M,A3
1352,800,Liam Devi,59,M,A4
1353,801,Zayyan Anne,26,M,A1
1354,801,Warinder Mani,19,M,A2
1355,802,Faraj Sathe,43,M,A1
1356,803,Theodore Arora,27,M,A1
1357,803,Bakhshi Kurian,34,M,A2
1358,804,Atharv Dugar,38,M,A1
1359,805,J Chada,29,M,A1
1360,805,Praneel Sharaf,63,M,A2
1361,805,G Bali,37,M,A3
1362,806,Thomas Chaudhari,22,M,A1
1363,807,Faras Bal,24,M,A1
1364,808,Rachit Dada,60,M,A1
1365,808,Peter Ganesan,55,M,A2
1366,809,Aarna Singh,23,F,A1
1367,810,Rushil Dasgupta,34,M,A1
1368,811,Bishakha Amble,54,F,A1
1369,812,Omkaar Vig,22,M,A1
1370,812,Lohit Shukla,63,M,A2
1371,812,M Rao,44,M,A3
1372,812,Arjun Jha,58,M,A4
1373,813,Suhani Gaba,24,T,A1
1374,814,Harshil Bhargava,63,M,A1
1375,815,Hitesh Suri,41,M,A1
1376,816,Krishna Badal,52,M,A1
1377,816,Nathaniel Jayaraman,63,M,A2
1378,817,Jeet Sinha,35,M,A1
1379,818,Zayyan Kalla,62,M,A1
1380,819,U. Oza,47,F,A1
1381,820,Tanish Raval,43,M,A1
1382,820,Yahvi Talwar,50,F,A2
1383,821,Nil Bhasin,39,M,A1
1384,821,Chatresh Sen,48,M,A2
1385,822,B Mane,58,M,A1
1386,823,Vedant Ranganathan,19,M,A1
1387,824,Raghav Shenoy,27,M,A1
1388,824,Manbir Karan,54,M,A2
1389,825,Udant Uppal,31,M,A1
1390,825,Z. Ratti,56,M,A2
1391,825,Faraj Mohan,60,M,A3
1392,825,Simon Khurana,63,M,A4
1393,826,Rohan ummen,29,M,A1
1394,827,Ishita Varkey,52,F,A1
1395,827,Aarush Morar,61,M,A2
1396,828,G Grover,31,F,A1
1397,828,Madhav Tella,38,M,A2
1398,829,Qabil Misra,36,M,A1
